v_FF1,a_FF1,t_FF1,v_FF2,a_FF2,t_FF2,v_FF3,a_FF3,t_FF3,v_FN1,a_FN1,t_FN1,v_FN2,a_FN2,t_FN2,v_FN3,a_FN3,t_FN3,v_FV1,a_FV1,t_FV1,v_FV2,a_FV2,t_FV2,v_FV3,a_FV3,t_FV3,v_SF1,a_SF1,t_SF1,v_SF2,a_SF2,t_SF2,v_SF3,a_SF3,t_SF3,v_SN1,a_SN1,t_SN1,v_SN2,a_SN2,t_SN2,v_SN3,a_SN3,t_SN3,v_SV1,a_SV1,t_SV1,v_SV2,a_SV2,t_SV2,v_SV3,a_SV3,t_SV3,age
2.9096579551696777,0.8597863614559174,0.3606337010860443,2.5628761053085327,1.6758398413658142,0.28325699269771576,3.631007194519043,0.9455594420433044,0.3470146805047989,3.313319206237793,1.1968215107917786,0.3155781030654907,3.072268486022949,1.2024988532066345,0.3359862118959427,2.8594635725021362,1.456749439239502,0.4202646017074585,2.281567692756653,1.3799218535423279,0.48161764442920685,0.8727371692657471,1.4596091508865356,0.3801836669445038,2.9592291116714478,1.502159059047699,0.410123348236084,0.81587815284729,3.4301615953445435,0.9821785986423492,0.38094741106033325,4.751951217651367,0.8940442502498627,0.44926220178604126,3.6522165536880493,0.6542447805404663,0.6039032936096191,4.221648454666138,0.6814334988594055,0.6643584966659546,3.7522666454315186,0.7487845718860626,0.7856136560440063,3.230085253715515,1.2288358211517334,0.9474297165870667,3.4611412286758423,0.6949841678142548,0.8921869397163391,3.411109209060669,1.1689121723175049,1.203565537929535,4.106607437133789,1.3593612909317017,29
2.3119088411331177,1.1901249885559082,0.34528227150440216,3.7524620294570923,1.0288100838661194,0.360821396112442,4.282998085021973,1.5624357461929321,0.3167925328016281,4.619611740112305,1.2911818623542786,0.3076074570417404,3.479689836502075,1.2923601269721985,0.3340165615081787,4.324781894683838,2.5808589458465576,0.3081038296222687,2.1921780109405518,1.616544485092163,0.47980114817619324,1.8662042617797852,1.8948131799697876,0.48161259293556213,2.7867376804351807,1.4623703360557556,0.4470461308956146,0.8678427934646606,3.8510509729385376,0.6474666893482208,0.667941153049469,2.9301851987838745,1.1318739652633667,0.6420194506645203,2.6641812324523926,0.8045991361141205,0.9509947299957275,4.31983208656311,1.1717948913574219,0.5893086791038513,3.814964175224304,0.7606654465198517,0.8115620613098145,3.82146680355072,0.6248669326305389,0.953644871711731,3.175398111343384,1.040705144405365,0.9676648378372192,2.7557495832443237,1.3110923767089844,0.6799888014793396,3.7606847286224365,1.390453815460205,25
2.0995595455169678,0.9424176514148712,0.3214821219444275,2.2312384843826294,1.1331276893615723,0.3428117632865906,3.422617554664612,0.9479945600032806,0.3334241658449173,3.287395715713501,0.7604365646839142,0.31430327892303467,2.669443964958191,1.0193482041358948,0.34935162961483,3.2221972942352295,0.7763854265213013,0.3898898810148239,2.8003591299057007,1.0745927095413208,0.3952210694551468,2.5982881784439087,0.9947610199451447,0.42279553413391113,2.6986149549484253,1.484592080116272,0.36524681746959686,0.5217947363853455,4.29102349281311,0.8078140020370483,0.5470812320709229,4.316741943359375,0.7545197010040283,0.5164735913276672,4.011870384216309,0.8766731023788452,0.6286185383796692,5.201636791229248,1.1413022875785828,0.630304753780365,4.465003490447998,0.5320637822151184,0.9403258562088013,3.2717761993408203,0.9468954205513,0.9817951917648315,3.108841896057129,0.7966243028640747,1.2556911706924438,2.706547260284424,1.098534345626831,0.8622483015060425,3.2423304319381714,1.2701060771942139,25
2.201019048690796,1.060254454612732,0.3044086992740631,2.154972195625305,1.299274504184723,0.27431154251098633,4.154944896697998,0.8783218264579773,0.31557565927505493,5.453672170639038,1.6747238039970398,0.2736336439847946,3.5298819541931152,0.885241836309433,0.3419497609138489,3.9324978590011597,1.1647276282310486,0.3644069582223892,2.4374929666519165,1.163735270500183,0.40561844408512115,3.2943187952041626,1.1689209342002869,0.4174175560474396,2.7097766399383545,1.3051446080207825,0.3941311538219452,1.0724114179611206,2.776604652404785,0.6629707515239716,0.76360684633255,2.2489569187164307,0.6926059424877167,0.5494519472122192,3.5547475814819336,0.8449730575084686,0.7879841923713684,5.7884485721588135,0.4611150324344635,1.0242504477500916,2.508274793624878,0.49509871006011963,1.0283743143081665,2.786146640777588,0.8431182205677032,1.1238521337509155,2.7606712579727173,0.3649352490901947,1.0705065727233887,2.616887092590332,0.8474144637584686,0.9222561120986938,2.974380612373352,1.2549347877502441,27
3.017318367958069,1.0337056517601013,0.37105582654476166,3.0477181673049927,1.595655381679535,0.3873176574707031,5.011094570159912,1.5250905752182007,0.38576288521289825,4.242666244506836,1.3424597382545471,0.4299273192882538,5.113078832626343,2.7134393453598022,0.30429916083812714,6.207663536071777,2.4417636394500732,0.3794311434030533,2.5921833515167236,2.0852773189544678,0.5045810341835022,2.425260066986084,1.4675517082214355,0.5673440098762512,4.362859010696411,2.160456895828247,0.46969467401504517,1.0735439658164978,3.7031606435775757,1.2678302526474,0.5541224479675293,2.9486846923828125,1.198412835597992,0.5320779085159302,3.4732855558395386,0.5485791862010956,0.6864699125289917,7.924508333206177,1.0502516031265259,0.9769243597984314,4.024092197418213,0.8815371990203857,1.3919482231140137,3.348974823951721,1.3083486557006836,1.0277477502822876,3.2736481428146362,1.0657121539115906,1.2092412114143372,5.157816410064697,1.0769046545028687,1.117981731891632,4.028652667999268,1.6258832216262817,26
2.7728718519210815,0.9823136329650879,0.3564165234565735,3.6517772674560547,0.891871839761734,0.33557215332984924,4.985619306564331,1.1151017546653748,0.3213810324668884,6.535982608795166,2.3408995866775513,0.2511276602745056,3.5122779607772827,1.3458685874938965,0.35481224954128265,4.123922348022461,1.0087247490882874,0.40659940242767334,3.2894814014434814,0.8419758975505829,0.4254094809293747,2.166471838951111,1.2006303668022156,0.3747980445623398,3.271169066429138,1.146289587020874,0.4430140256881714,0.8650112748146057,3.743808150291443,1.0696524381637573,0.38247430324554443,6.755805730819702,0.6382120847702026,0.4114212989807129,4.48520302772522,0.43921659886837006,0.529447078704834,6.25650429725647,0.8855922222137451,1.0087941884994507,2.7300158739089966,0.647875964641571,0.9908030033111572,3.2420990467071533,0.899339497089386,1.2812683582305908,4.041573524475098,0.4943876564502716,0.8568788170814514,3.6403210163116455,0.9968608617782593,0.8426949977874756,3.4860470294952393,1.249951183795929,25
2.7226001024246216,1.2687187194824219,0.3670661151409149,2.506958246231079,1.8177748918533325,0.36318156123161316,3.525434374809265,1.1158013343811035,0.4049292057752609,5.179126977920532,2.141865849494934,0.36285242438316345,3.0730769634246826,1.30587637424469,0.38335375487804413,6.7701263427734375,4.47492241859436,0.3329993039369583,1.8274711966514587,1.7503012418746948,0.532148003578186,2.60965895652771,1.3550039529800415,0.46832922101020813,5.024511337280273,2.822729468345642,0.4159611910581589,0.6135789155960083,4.865014553070068,1.8539973497390747,0.5576294660568237,3.657075524330139,1.3786472082138062,0.512564480304718,4.032195091247559,0.8294419944286346,0.8260738253593445,7.37251615524292,0.5020181238651276,0.6580577492713928,5.008708477020264,0.9923174381256104,0.9498975276947021,4.6688292026519775,0.9945960342884064,0.8532549142837524,4.027637720108032,1.1677840948104858,0.6483234167098999,4.880348205566406,1.4872875809669495,0.8665484189987183,4.955601453781128,1.402593195438385,35
2.530617594718933,1.0656861662864685,0.30908821523189545,3.8340048789978027,1.5592535734176636,0.2607005685567856,4.1119725704193115,1.5367096662521362,0.33245888352394104,3.2562156915664673,1.342381775379181,0.32445158064365387,3.7836426496505737,1.4040606021881104,0.32997962832450867,3.792210578918457,1.263045072555542,0.3709118515253067,2.2029218673706055,1.3670494556427002,0.4687241166830063,1.5346617102622986,1.2899783253669739,0.38879890739917755,3.2277657985687256,1.6493439078330994,0.3665311336517334,0.7854527831077576,3.1803478002548218,0.6513000130653381,0.8000688552856445,3.363481640815735,0.7206614911556244,0.5859689116477966,2.7748610973358154,0.4460895508527756,0.6313394904136658,3.7027934789657593,0.9421970546245575,0.41865456104278564,2.9397406578063965,0.6147438585758209,0.7969359159469604,2.9981658458709717,0.904672384262085,0.9018372893333435,2.9872182607650757,0.933862566947937,1.0040414929389954,2.7432345151901245,1.2332839965820312,0.96380215883255,3.025098204612732,1.402163565158844,26
3.5920629501342773,1.0749017596244812,0.36901426315307617,3.653202533721924,2.376908302307129,0.3561597466468811,3.750518321990967,1.16157728433609,0.3280210494995117,4.306149005889893,1.067056953907013,0.4030300974845886,3.980351448059082,1.6959844827651978,0.346031129360199,2.9496318101882935,1.8358091115951538,0.5710771679878235,1.9314330220222473,1.9341256022453308,0.5040895938873291,2.375231981277466,1.1647953391075134,0.48126420378685,2.7415637969970703,1.633195698261261,0.5238551795482635,0.9975996017456055,3.5108531713485718,0.8178059160709381,0.5275593996047974,6.272212266921997,1.1597947478294373,0.5264555215835571,4.579526901245117,0.8208740055561066,0.7579134702682495,7.62614107131958,2.472627639770508,0.6583259701728821,5.049481153488159,0.4474599063396454,0.9723851084709167,4.344261407852173,1.295839548110962,0.998445451259613,3.602340579032898,1.1060903072357178,0.9028796553611755,3.7581859827041626,1.1474322080612183,1.4612321257591248,6.455655813217163,1.1710647344589233,20
2.75871205329895,1.391886293888092,0.3225291967391968,2.4967308044433594,1.574465274810791,0.3235877752304077,2.8938790559768677,1.7864431142807007,0.32653263211250305,3.176100015640259,1.7343255281448364,0.30919553339481354,1.5426670908927917,1.7755994200706482,0.31858326494693756,4.225486755371094,3.7814531326293945,0.3207286447286606,3.726530075073242,3.207127809524536,0.33773742616176605,2.0368659496307373,1.5171216130256653,0.43773142993450165,2.435672879219055,1.7293745875358582,0.4367644190788269,0.7681741118431091,5.124783515930176,0.7358264923095703,0.5306861996650696,5.26576042175293,1.0053561925888062,0.391660213470459,3.190579056739807,0.5899061858654022,0.43262767791748047,3.732623815536499,0.3452649265527725,0.821485698223114,3.018409252166748,1.001757562160492,1.1059842705726624,3.282866358757019,1.2688060402870178,1.0638737082481384,3.7137293815612793,0.9640795886516571,0.847693681716919,3.7651448249816895,1.169512391090393,0.7915897369384766,5.603001117706299,1.1687793135643005,43
