v_FF1,a_FF1,t_FF1,selfex_FF1,v_FF2,a_FF2,t_FF2,selfex_FF2,v_FF3,a_FF3,t_FF3,selfex_FF3,v_FN1,a_FN1,t_FN1,selfex_FN1,v_FN2,a_FN2,t_FN2,selfex_FN2,v_FN3,a_FN3,t_FN3,selfex_FN3,v_FV1,a_FV1,t_FV1,selfex_FV1,v_FV2,a_FV2,t_FV2,selfex_FV2,v_FV3,a_FV3,t_FV3,selfex_FV3,v_SF1,a_SF1,t_SF1,selfex_SF1,v_SF2,a_SF2,t_SF2,selfex_SF2,v_SF3,a_SF3,t_SF3,selfex_SF3,v_SN1,a_SN1,t_SN1,selfex_SN1,v_SN2,a_SN2,t_SN2,selfex_SN2,v_SN3,a_SN3,t_SN3,selfex_SN3,v_SV1,a_SV1,t_SV1,selfex_SV1,v_SV2,a_SV2,t_SV2,selfex_SV2,v_SV3,a_SV3,t_SV3,selfex_SV3,age
2.4053960176706313,1.6475496088067692,0.3803408949871858,1.9847439778248468,2.4052675147453946,3.1599267929792405,0.34649324643363555,1.0730605336030323,2.1162816637357076,2.609328664804498,0.3894392168050011,0.1588108370701472,3.63454816031456,3.2521571809450784,0.36368073933323225,3.2860946120023726,2.8629773112535477,4.375367926386495,0.2936903044469655,3.075386419216792,3.19443810180823,4.8877157477736475,0.401090800969551,2.1355760277112323,2.2348987659215926,2.558977807621161,0.4592311692734559,1.130275669256846,2.716833881378174,1.7310710395276547,0.5163316707015038,2.818433260838191,2.355769529938698,3.3000672101974486,0.4929784668882688,3.2528449604908625,1.1980484082897505,5.18821108353138,1.3774701714950304,-0.49222343985239664,0.5529940863053004,7.095618984699249,1.139991118138035,0.32857910442352295,0.2701551467974981,3.6259739747047424,0.44009342182676,-0.07255543955167135,0.5293340975046158,6.722879947503408,1.0653859689235687,0.4191051035722097,0.7722080829540888,3.7526475957632064,0.6421846178223689,-0.33815654373168946,1.2244780982534091,6.823573771456878,0.8427213268615306,0.4772558344999949,1.1068254926005998,6.672029063224793,0.7512732167119781,0.5373181698322296,0.812653645515442,5.175137194097042,1.162037485331297,0.15382863680521647,0.7734766022165617,4.665257005771001,1.540213899133106,-0.14155185143152874,58
2.9952148817777635,1.8111411763528982,0.36889785932004454,4.092871726910273,2.4932732329765956,1.9990426439444224,0.3839360292901595,2.449730392098427,3.1180054574012757,1.646917124271393,0.3600491745273272,3.486160120447477,3.330481415828069,1.7019996614952881,0.36983231525619825,3.375073255300522,3.7218849279880524,1.2670124537249405,0.3981480100552241,2.8572695466279985,3.281992668668429,1.486598709156116,0.4126482116530339,2.573832389553388,1.9604955084323883,3.5496726744771006,0.41248802990838884,2.2996205207506817,1.56550023941199,3.5292912446856497,0.3541204941980541,2.866228953321775,3.174477795283,5.4106191158692045,0.3022983894832432,3.7617817608118056,0.8469947283864021,6.140619184096654,0.8928637415543199,0.4107504665851593,0.7595769243240357,6.8721466117699945,0.8640994036992391,1.0925953903595607,0.4301014173825582,5.0799278152386345,0.6049985009034474,0.6856269391377767,0.9407411428689957,6.413891103029251,0.726128391807278,0.23071413882573447,0.7060523563226064,4.603580669124921,0.6820934472481409,0.27720592967669166,0.8673280242482821,7.012149627268315,0.5670474416129291,0.4200927325089773,1.1657226339777311,5.698049190958341,0.44366442431012787,0.8557746340433756,0.773596666375796,5.867470518191656,0.8380022051557898,0.6494529179732005,0.7792994994322459,4.47915647649765,1.481415603150924,0.08033955335617066,42
2.4243293797969816,1.7927732964505751,0.3643745343287786,3.2409330082734424,2.226806541800499,2.0827121516863505,0.38765339319904646,0.04997831964492798,3.404977008700371,3.1107137600779535,0.29437079550325873,2.929918864448865,3.493117502252261,1.683827490091324,0.34766406850516796,3.252370658795039,4.5811542025407155,2.720023860692978,0.2918537683909138,3.767645290295283,4.735671488126119,1.8166910056670507,0.4836140603919824,4.296053877194723,2.5429037505785623,2.1165920257170994,0.4621660440415144,0.9637657840251923,2.8001645288467407,4.7993087544242545,0.33007608823974927,3.2910926725069682,2.2557161936362586,1.9536802513698737,0.4275944284697374,1.6364576899210612,0.9416999652584394,3.918132317066193,0.9401403410745164,-0.3150489523410797,0.6174698093136152,5.303045676310857,0.5657371250415841,0.02800320561726888,0.6805088354349136,5.0783827053705854,0.3520278259192904,0.14879268765449524,1.562660073896249,5.566125416358312,0.8063752429236969,-0.7703843954404195,1.319754531065623,5.746039137164752,0.3387007378078997,0.7804488885005315,1.1130942896405855,4.679286437114079,0.7296383231480916,0.45656393631299336,1.076061829427878,3.267877839724223,1.0169161921838918,-0.40883833400408426,0.8104724711974461,5.389668322165807,0.7179037354240815,0.326048778295517,0.8908703156908353,5.099137202183406,1.208020737995704,0.32880327598253883,56
2.6040802696545917,2.806992338001728,0.35794863034784796,4.211472737550736,3.287190282980601,3.5300414774616558,0.18998665535325807,2.360576113343239,2.5230865916808445,2.516960413912932,0.3349497717246413,2.590628094792366,3.0723331441084545,2.1575714574456213,0.370538709556063,4.032938074032465,3.44848281955719,3.452994863986969,0.35269170997043453,3.863518851041794,2.1823337158759437,1.8222946064074834,0.4347793667117755,2.7970134369929633,2.1458406200011573,2.696153698305289,0.4794009530544281,1.4299366416533787,1.7438322200775147,3.3410527149041496,0.48149997714658577,1.845032681941986,2.025348451972008,1.8299895812273026,0.4829931699844698,1.8948945286273957,0.9214566853046418,5.59765245343248,0.5087567463380595,0.33419111466407775,0.4069673672914505,5.537341586828232,1.3704474023679891,0.05913531494140625,0.7365903342962266,6.715379043936729,0.4976323800707857,0.6839611152410507,0.717859156926473,6.722229744195938,1.0591465045015018,0.3184477677345276,0.7809827914039293,3.7228065193891524,0.6239912384549777,-0.488094118754069,0.7908110619386037,5.1935224489569665,1.1837792126139004,0.2989219467639923,1.1825808493494987,6.06075254034996,0.9127854244013628,0.2192020525932312,1.1694744975566864,3.9785273198684057,1.3906468270495533,-0.11624112192789714,0.954928270995617,4.518028022607168,1.470192765722672,-0.1387186693350474,41
2.547653758049011,0.8590551803708076,0.31681025274594626,2.680953082402547,3.4339525564511617,1.9039936909476916,0.33874013960609833,4.883861309965452,2.829646562377612,0.9300978407561779,0.2908010238955418,3.2943397487004598,3.2714731176694234,0.9879182994564374,0.36760616799195606,2.592997665007909,2.522397028207779,1.3324204902847607,0.31148853069668014,3.4404078834454217,3.1542190920114517,2.446007636000713,0.35399541464572154,4.098319102009137,2.278704101840655,1.7703519253830116,0.5028670742710432,3.4904127568403878,1.6104083894491195,0.8533724921743076,0.45732494083046915,3.5909508396784466,2.049668464144071,1.1642184360424677,0.42946406499296425,2.920965532183647,1.294045490026474,3.778483155101538,0.6328773146755994,0.22456142934163412,0.6330207725365956,4.120113685190677,0.6634767428835233,1.9031052127281824,0.6927576174736023,4.797812462170919,0.5021881177748243,0.819769489645958,0.6365062767267227,3.767212965130806,0.32162679883589346,2.3936196214755374,0.9443155417243639,5.153688472072283,0.5715064260785778,0.5484571778376898,0.6919455283880234,4.053539085467657,0.5972499787186583,0.5630633420149486,1.0499292333722114,5.9576958443323775,0.6335379390070836,0.9733920786380768,0.809543142358462,5.458595782081286,0.9571979759981235,0.5178260855674743,0.8177900234262149,3.6730610622962314,1.4277185635964076,0.08778540515899658,20
2.6055648109118144,0.8756529947568973,0.3956396864851316,3.5766350760062537,3.5623661563396456,1.5952604108502468,0.3532299638465047,3.0501683315436043,3.791236204147339,2.0910967484116556,0.335241229057312,4.490802391648293,5.989326592683792,4.2109451037868855,0.2920103835513194,3.9414397090673448,3.986529801328977,1.3906835301419098,0.3666754924803972,3.866031080722809,2.2486501080195107,1.4976421703298886,0.4325056566745043,3.32336181584994,2.626103296438853,1.4421791354119777,0.4471234644278884,3.8258000727097192,3.969639019648234,1.1577361912528674,0.43977457204461096,3.1762323742310206,3.607181039730708,5.284648896416028,0.31734762189164756,6.284297961433729,0.8860804254015286,6.646685098648072,0.5761909895315767,0.9015147429307302,0.5161277149120966,5.941265707070629,0.2740190619776646,1.6483008867899578,0.24474767112731935,6.1813673524856565,0.4395628582711021,2.194328483422597,0.7708054786523183,3.57954783064127,0.4410951968431473,2.1201910580396652,0.4800506063302358,3.304085060298443,0.6507487902169427,1.1210686765114466,0.6578433310985565,6.365452199618022,0.7752651920641462,1.4020473438898722,1.4172733486096065,2.1789372289975484,0.8536156569123268,-0.06052448685963949,1.3654345806837083,3.997983149210612,1.135781814734141,1.2569537105560302,0.8161520424882571,5.114608414888382,1.050579724252224,1.0468725172281266,27
3.72247243920962,2.3356038156449794,0.3408469250748555,5.852623098174731,2.3464611404339473,3.0918493572076162,0.2818228442035615,0.6411780123313268,3.9693337326844533,1.7898907689998547,0.3478330957442522,3.225897161682447,4.49733926196893,4.2555390654802325,0.2645731318369508,3.539513002038002,5.009206146717071,2.5511629291921856,0.3046290684963266,3.9759135487476986,4.224513320446015,3.1280085434714953,0.36747170923650263,3.2477613963683445,2.739952040036519,3.9395470581054686,0.39404975456992786,1.183555069565773,2.6379731101592383,4.215185437619686,0.37803820277005434,1.282238410035769,2.5548417104085286,2.9148918156226475,0.4487077849060297,1.810493949731191,1.3745895465612412,5.977847358092665,0.8664341500699521,0.5149419082403183,0.620545362552007,6.923994022861123,1.9468014476597308,0.18040292175610861,0.6125360166629156,6.49330572660764,0.6190461807250977,0.5885363072951635,1.5763955524762472,5.742424305021763,1.4142268978940944,-0.5049470462799073,1.280787172238032,3.961938261111577,0.6627260808249315,0.47463373247782387,2.5904838802019756,6.639472275495529,0.7664616877523561,-0.02827664319674174,1.7928936988512676,4.856096544583639,0.8461855884467562,-0.05097926739851634,0.9145275901953379,6.552828817605972,1.0576651929380994,0.40231506085395813,1.149097111026446,6.491470261017482,1.3199534468054772,0.22044475162029267,29
2.2133414218823115,4.162876316626867,0.21769933805863062,3.104682631174723,1.93351280772686,3.7381962316830952,0.27063527224957945,3.4180571941534676,2.805677133758863,2.5704939703941347,0.3089632867028316,1.9368089841604232,4.14926057100296,5.506562393426895,0.19843286182607214,2.404210688551267,2.861823043862979,2.1791439361671605,0.37140817347479366,1.806370001355807,4.156806752602259,5.700571044206619,0.3325641867245237,2.2757001047531764,2.429957028309504,5.2113200224637986,0.24930803628203768,1.2697281093597412,2.105113326350848,3.8930353848139445,0.3671972317857047,3.0626611047585803,2.4353090967734654,2.5882730894684793,0.5151439977188905,3.5611486192941664,0.8642857016324997,6.509493376096089,0.6494951576702297,0.4894967269897461,0.39959202575683594,6.048320866664251,0.8210429509331783,0.201034201780955,0.5061803126732508,5.37668813765049,0.4437239441399773,0.3765174554983775,0.638517657438914,6.976127266248067,0.7253990863338113,0.41877290042241416,1.1554950503905614,3.420449296017488,0.8167614690077801,-0.7349106818834941,0.9309767738779385,6.9554232915242515,0.8460900710771481,0.7308915895223618,0.907617551823457,4.572621631453434,1.0382521120657524,-0.35362007761001585,0.8654131093819936,3.945976855913798,1.5089548455290496,-0.33620646278063454,0.9622343138853708,5.037175823643803,1.7647922502160072,0.03377605152130127,43
2.6228285419940947,1.6349526282747586,0.3446720101584991,3.6955284506082533,2.8427555299599967,2.276413565625747,0.3282837702979644,2.202466926534971,3.8349918959935505,1.5972463896373907,0.3538127063413461,4.179961533268293,4.0302781467437745,2.5838841855724652,0.29018932616213955,3.964361648639043,3.385945166349411,1.0732104701797167,0.3522448832442363,2.9189516948858896,3.089155340909958,2.0034846757253013,0.3696136789768934,2.9083433524767557,2.5268575062354404,2.4460882272620994,0.40565662959466375,1.8651151520411173,2.9284493308067323,1.7944697995285193,0.44877968762318293,4.7645572179555895,4.525441377719243,4.625916900118192,0.38469544134909905,3.441159180084864,1.1685491494735083,5.658152561942736,0.6633393211960793,0.4655334178209305,0.4836414730151494,6.219338119268417,1.670402878244718,0.29427404077847796,0.5991852562824885,4.84922653277715,0.5854725511670112,0.06008408363660177,0.7652664608359336,6.885684438069662,0.8727963789850474,0.0730933559735616,0.9470990591446559,3.145133969902992,0.5883051573137442,-0.4253963139057159,1.246301938633124,4.41355603775382,0.7891355597873528,0.5683153094450633,1.2713819231589636,3.507304339547952,0.5757677427132925,0.32955183160305024,0.9636897650957108,4.635984555482865,0.853965752420326,-0.0026856992244720457,1.1270453425248463,4.469140587786834,1.031636647850275,0.4691741671164831,26
2.3572057307958603,1.0538726486563683,0.3500426838460068,2.657914238055547,3.832693299770355,1.201050884490212,0.3077918330579996,4.00333703327179,2.7186406751473746,1.4862836515270172,0.3082996573895216,4.196164943138759,3.1795897617340088,1.8216267266968886,0.3190030530380706,4.6123913138310115,2.864939634601275,0.9588312531461318,0.38874664428830147,3.078304195602735,2.5622811921437583,1.1384075310428938,0.37960443332294624,2.5658360470136006,2.9051226918697357,3.8768432096242904,0.3237154240819315,4.922516535719236,2.2652737226486206,1.8294007455507915,0.3912418942054113,3.4724449679454166,3.4730754460493722,5.1205260422726475,0.2888997075110674,4.108867871721586,0.8438241606354714,5.3075130802790325,0.7803300703242421,0.23382220514615376,0.6660072609583537,4.6994286796661715,0.6125830750527481,0.550711119055748,0.7370850583314895,4.311521577954292,0.6033270546744267,0.7914674928188324,0.6710975916783015,6.39271042573452,0.4199851315145691,1.4484883103768031,1.0257077430486679,2.582961278776328,0.5647214092810948,0.5093730843861898,0.8598384641806285,3.602167941701909,0.8898896434009075,0.592264286796252,1.1649220446149509,4.416524187425773,0.27910592847814164,0.30227988413969675,1.3185097465316455,4.450783604860306,0.9521107847889264,1.6003307398955027,0.8425532515843709,2.806649139801661,1.30257557062308,0.212404345313708,29
2.8095568099419275,1.0944840596119563,0.3535484886964162,3.7025457836389544,2.6803461997111637,2.3064891949892043,0.24176753073434035,0.7143431916236878,3.418936684528987,1.1422080857902766,0.3465843281025688,3.334145166913668,3.0071703442732494,1.4943349993427595,0.31325702523440124,2.7721422603925068,2.7614708350896837,1.5737957850992679,0.3290788193481664,2.8688220001061757,2.5535134346087776,1.7347462862928709,0.41923164932926493,1.925999429901441,2.2396326394875845,2.4765308802425863,0.43046948277577757,2.872229425509771,0.8422233067552248,2.6694536377191542,0.31429099034704266,2.4393361615339915,2.596985792994499,2.241883274962505,0.39016940773030123,2.7621303761402767,0.8263187975088755,6.076867265692601,0.6559300214437147,0.5537895227670669,0.37612914796670277,5.243782520125309,0.8209673078904549,-0.011408554633458455,0.47111925478776295,4.822277717192968,0.47960068478124834,0.2537584651311239,0.6072712566057841,5.907635404825211,0.49448582578698796,0.2510703647931417,0.7323389649788539,3.842768580575784,0.6710989883877337,-0.29592405358950297,0.7753293357690175,5.187929485996564,0.9380186253388723,0.47959407210350036,0.9139744874636332,4.767648215274016,0.5526157513211171,0.3909887626171112,0.9103837592800458,5.801040507833163,0.8544930141816537,0.5433530599673589,1.2146390496691069,4.49094661996762,1.303535756626477,-0.02237190540631612,29
2.1513837582667668,1.4529099788268407,0.3410876477956772,2.028778565208117,3.76613448035717,2.2134129931132,0.31867152763033907,4.358345648090045,3.7481011110544205,2.278598184168339,0.3076273431082567,3.3981480578978855,4.237526723623276,2.0706090149184067,0.29063699738432963,3.785491939862569,3.142383594115575,1.7347585643778245,0.3269393162963291,2.9261972979307176,3.5588693466186525,5.307448163787524,0.24111870938291152,3.5938844516277313,2.197055416782697,4.640952309370041,0.33765900556991496,3.0220631962219873,1.671355339328448,3.1450974008838335,0.4255898023483654,1.8311326254606246,2.580777637283007,1.8736444775859515,0.43868603924910227,2.0085287459691368,0.8037475156386693,5.878716418345769,0.4590484700376789,0.45868128204345704,0.7139394755363464,5.701923203468323,0.7860302405233185,0.7061595565875372,0.6773132190704346,3.2847432637413343,0.6984818334554632,0.07893764066696167,0.8895550852020582,6.184838686267535,0.9764516568034888,0.37019469022750856,0.6139410147269567,4.9678525127967195,0.5675656370595098,0.17990277814865113,0.7112456538677215,6.7107892456054685,0.4785358963025113,0.6911021521091462,0.9793841659228008,4.95692268880705,0.7895387229273717,0.41247801792621613,0.9574466506838799,3.49022744534413,1.1847558481059968,0.18992102332909902,0.6981670956611633,4.443278082291285,1.2386473765174548,0.05354973244667053,25
2.0262250928878784,1.1036868792176247,0.31995141446590425,2.8070595885912577,2.343980931440989,2.743494520008564,0.2797619763314724,4.4942555496692655,3.0669322187105816,1.1005991573482752,0.33603914235035576,3.458666966199875,2.911614588101705,0.8482496964335442,0.3182673389663299,3.6783742748101553,2.3759029593467713,1.1832674204905829,0.3537577534566323,3.144382900476456,2.972351052125295,0.847491613527139,0.3899349108338356,2.858805995106697,2.4471136024792988,1.4747604288856189,0.3874263268324236,3.7513344036340714,2.4698782195647557,1.2343994892351329,0.4158801114807526,2.944181745171547,2.3412795420090355,4.107659110446771,0.2861554187188546,4.624389483094215,0.5309448934396108,6.69411601866285,0.5913812828833859,0.34036834581693015,0.5638344428539276,6.483043854276339,0.4955741468835622,0.2899246892929077,0.5172886049747467,5.1833674754699075,0.6604732271234195,0.11617795793215434,0.6257830485900243,6.217306153327226,0.9822294874402384,0.1027935209274292,0.6530913592974344,5.876149994293849,0.39017138845225174,0.17813889694213866,0.8672729360063871,6.761982760111491,0.7160330562690894,0.968706333120664,0.9685839146574339,6.30205519837141,0.5271556150130927,0.8965408240159353,1.218609750131766,3.393554434756438,1.0011041737049817,0.3211391494671504,0.8982516103784244,5.603031031727791,0.9604660486876965,0.5675425151189168,25
