pp block trl_number cat_correct resp acc RT
1001 test 89 1 1 1 2971
1001 test 90 2 2 1 2004
1001 test 91 2 2 1 2931
1001 test 92 1 1 1 1563
1001 test 93 1 1 1 1612
1001 test 94 2 2 1 2139
1001 test 95 2 2 1 2170
1001 test 96 2 2 1 2868
1001 test 97 1 1 1 2861
1001 test 98 2 2 1 2555
1001 test 99 2 2 1 3587
1001 test 100 1 1 1 4747
1002 practice 0 2 2 1 3307
1002 practice 0 1 1 1 1675
1002 practice 0 2 2 1 1426
1002 practice 0 1 1 1 1077
1002 test 0 1 1 1 1645
1002 test 1 1 1 1 2147
1002 test 2 1 1 1 1516
1002 test 3 2 2 1 2588
1002 test 4 2 2 1 2108
1002 test 5 1 1 1 2059
1002 test 6 2 2 1 2924
1002 test 7 1 1 1 1853
1002 test 8 1 1 1 1884
1002 test 9 2 2 1 1685
1002 test 10 1 1 1 2195
1002 test 11 1 1 1 2315
1002 test 12 1 1 1 3171
1002 test 13 2 2 1 1611
1002 test 14 2 2 1 1555
1002 test 15 2 2 1 1747
1002 test 16 1 1 1 1299
1002 test 17 2 2 1 1916
1002 test 18 2 2 1 1844
1002 test 19 1 1 1 1731
1002 test 20 2 2 1 1851
1002 test 21 2 2 1 2244
1002 test 22 2 2 1 3028
1002 test 23 1 1 1 2404
1002 test 24 2 2 1 3755
1002 test 25 1 1 1 1524
1002 test 26 1 2 0 1540
1002 test 27 1 1 1 3594
1002 test 28 2 2 1 1524
1002 test 29 2 1 0 1522
1002 test 30 2 1 0 1988
1002 test 31 1 1 1 4220
1002 test 32 2 2 1 3331
1002 test 33 2 2 1 1548
1002 test 34 2 2 1 1019
1002 test 35 1 1 1 1733
1002 test 36 1 1 1 2171
1002 test 37 2 2 1 2435
1002 test 38 2 2 1 1707
1002 test 39 1 1 1 1419
1002 test 40 2 2 1 2490
1002 test 41 1 1 1 2795
1002 test 42 1 1 1 1900
1002 test 43 1 1 1 2020
1002 test 44 2 1 0 1484
1002 test 45 1 1 1 1828
1002 test 46 1 1 1 3747
1002 test 47 2 2 1 1980
1002 test 48 2 2 1 2260
1002 test 49 1 1 1 2108
1002 test 50 1 1 1 2522
1002 test 51 2 2 1 1851
1002 test 52 1 1 1 2317
1002 test 53 2 2 1 2156
1002 test 54 2 2 1 3355
1002 test 55 2 2 1 2140
1002 test 56 1 1 1 2139
1002 test 57 2 2 1 2484
1002 test 58 2 2 1 2588
1002 test 59 1 1 1 1364
1002 test 60 2 2 1 2012
1002 test 61 2 2 1 1717
1002 test 62 1 1 1 1844
1002 test 63 1 1 1 2796
1002 test 64 2 2 1 2076
1002 test 65 1 1 1 1412
1002 test 66 2 2 1 2467
1002 test 67 1 1 1 2628
1002 test 68 1 1 1 1325
1002 test 69 1 1 1 3988
1002 test 70 2 2 1 2205
1002 test 71 1 1 1 3219
1002 test 72 1 1 1 1868
1002 test 73 2 2 1 2146
1002 test 74 1 1 1 2012
1002 test 75 2 2 1 2028
1002 test 76 1 1 1 1482
1002 test 77 1 1 1 1643
1002 test 78 2 2 1 2547
1002 test 79 1 1 1 2076
1002 test 80 1 1 1 1740
1002 test 81 1 1 1 1884
1002 test 82 2 2 1 2484
1002 test 83 2 2 1 1722
1002 test 84 1 1 1 1883
1002 test 85 2 2 1 2700
1002 test 86 2 2 1 2356
1002 test 87 1 1 1 2195
1002 test 88 1 1 1 2724
1002 test 89 1 1 1 1595
1002 test 90 2 2 1 2275
1002 test 91 2 2 1 1924
1002 test 92 1 1 1 1068
1002 test 93 1 1 1 1372
1002 test 94 2 2 1 3314
