pp block trl_number cat_correct resp acc RT
1003 test 0 1 1 1 1189
1003 test 1 2 2 1 1485
1003 test 2 1 1 1 1046
1003 test 3 2 2 1 1206
1003 test 4 1 1 1 820
1003 test 5 1 1 1 989
1003 test 6 2 2 1 902
1003 test 7 1 1 1 1118
1003 test 8 2 2 1 925
1003 test 9 2 2 1 1181
1003 test 10 2 2 1 1261
1003 test 11 1 1 1 1037
1003 test 12 1 1 1 958
1003 test 13 2 2 1 1638
1003 test 14 1 1 1 1228
1003 test 15 1 1 1 1550
1003 test 16 1 1 1 958
1003 test 17 1 1 1 1319
1003 test 18 1 1 1 1349
1003 test 19 2 2 1 893
1003 test 20 2 2 1 894
1003 test 21 2 2 1 965
1003 test 22 2 2 1 1110
1003 test 23 1 1 1 1110
1003 test 24 2 2 1 885
1003 test 25 2 2 1 1301
1003 test 26 1 1 1 1364
1003 test 27 1 1 1 812
1003 test 28 2 2 1 1141
1003 test 29 1 1 1 1070
1003 test 30 2 2 1 788
1003 test 31 2 2 1 715
1003 test 32 1 1 1 886
1003 test 33 1 1 1 2014
1003 test 34 1 1 1 830
1003 test 35 1 1 1 590
1003 test 36 1 1 1 684
1003 test 37 2 2 1 782
1003 test 38 2 1 0 998
1003 test 39 2 2 1 1574
1003 test 40 2 2 1 726
1003 test 41 1 1 1 790
1003 test 42 2 2 1 1101
1003 test 43 1 1 1 1374
1003 test 44 1 1 1 901
1003 test 45 1 1 1 741
1003 test 46 1 1 1 1029
1003 test 47 2 2 1 1126
1003 test 48 1 1 1 878
1003 test 49 2 1 0 1118
1003 test 50 1 1 1 1046
1003 test 51 2 2 1 917
1003 test 52 2 2 1 726
1003 test 53 2 2 1 821
1003 test 54 1 1 1 764
1003 test 55 1 1 1 956
1003 test 56 2 2 1 1012
1003 test 57 1 1 1 862
1003 test 58 2 2 1 1492
1003 test 59 2 2 1 901
1003 test 60 2 2 1 1054
1003 test 61 1 1 1 789
1003 test 62 2 2 1 902
1003 test 63 1 1 1 1149
1003 test 64 1 2 0 845
1003 test 65 2 2 1 1100
1003 test 66 1 1 1 1213
1003 test 67 2 2 1 1325
1003 test 68 2 2 1 1294
1003 test 69 1 1 1 1045
1003 test 70 1 1 1 925
1003 test 71 1 1 1 854
1003 test 72 2 2 1 741
1003 test 73 2 2 1 813
1003 test 74 1 1 1 781
1003 test 75 1 1 1 741
1003 test 76 1 1 1 1070
1003 test 77 1 1 1 870
1003 test 78 2 2 1 757
1003 test 79 2 2 1 1205
1003 test 80 2 2 1 1383
1003 test 81 2 2 1 1149
1003 test 82 1 1 1 727
1003 test 83 2 2 1 925
1003 test 84 2 2 1 973
1003 test 85 1 2 0 892
1003 test 86 2 2 1 1342
1003 test 87 1 1 1 1293
1003 test 88 2 2 1 757
1003 test 89 2 2 1 1380
1003 test 90 1 1 1 909
1003 test 91 2 2 1 732
1003 test 92 2 2 1 877
1003 test 93 2 2 1 813
1003 test 94 2 2 1 685
1003 test 95 1 1 1 806
1003 test 96 1 1 1 925
1003 test 97 1 1 1 1053
1003 test 98 1 1 1 1230
1003 test 99 1 1 1 654
1003 test 100 2 2 1 996
1010 practice 0 1 1 1 765
1010 practice 0 2 2 1 557
1010 practice 0 2 2 1 487
1010 practice 0 1 1 1 477
1010 test 0 1 1 1 512
1010 test 1 2 1 0 597
1010 test 2 1 1 1 486
1010 test 3 2 1 0 590
1010 test 4 1 1 1 590
1010 test 5 1 1 1 487
1010 test 6 2 2 1 590
1010 test 7 1 1 1 629
1010 test 8 2 2 1 541
1010 test 9 2 2 1 598
1010 test 10 2 2 1 502
1010 test 11 1 1 1 564
1010 test 12 1 1 1 605
1010 test 13 2 2 1 532
1010 test 14 1 1 1 628
1010 test 15 1 2 0 532
1010 test 16 1 1 1 484
1010 test 17 1 1 1 542
1010 test 18 1 2 0 662
1010 test 19 2 2 1 613
1010 test 20 2 2 1 501
1010 test 21 2 2 1 613
1010 test 22 2 2 1 477
1010 test 23 1 1 1 565
1010 test 24 2 2 1 647
1010 test 25 2 2 1 732
1010 test 26 1 2 0 629
1010 test 27 1 1 1 645
1010 test 28 2 1 0 628
1010 test 29 1 1 1 573
1010 test 30 2 2 1 661
1010 test 31 2 2 1 589
1010 test 32 1 1 1 749
1010 test 33 1 1 1 566
1010 test 34 1 2 0 607
1010 test 35 1 1 1 997
1010 test 36 1 1 1 524
1010 test 37 2 2 1 517
1010 test 38 2 2 1 821
1010 test 39 2 2 1 551
1010 test 40 2 2 1 575
1010 test 41 1 1 1 643
1010 test 42 2 2 1 629
1010 test 43 1 1 1 541
1010 test 44 1 2 0 581
1010 test 45 1 1 1 525
1010 test 46 1 2 0 679
1010 test 47 2 2 1 645
1010 test 48 1 1 1 533
1010 test 49 2 2 1 510
1010 test 50 1 1 1 551
1010 test 51 2 1 0 478
1010 test 52 2 2 1 471
1010 test 53 2 2 1 557
1010 test 54 1 1 1 541
1010 test 55 1 1 1 540
1010 test 56 2 2 1 886
1010 test 57 1 1 1 580
1010 test 58 2 1 0 477
1010 test 59 2 2 1 572
1010 test 60 2 2 1 493
1010 test 61 1 2 0 717
1010 test 62 2 2 1 550
1010 test 63 1 2 0 598
1010 test 64 1 1 1 533
1010 test 65 2 2 1 558
1010 test 66 1 2 0 478
1010 test 67 2 1 0 501
1010 test 68 2 2 1 524
1010 test 69 1 1 1 580
1010 test 70 1 2 0 900
1010 test 71 1 2 0 693
1010 test 72 2 2 1 669
1010 test 73 2 2 1 605
1010 test 74 1 1 1 653
1010 test 75 1 1 1 542
1010 test 76 1 1 1 693
1010 test 77 1 1 1 517
1010 test 78 2 2 1 501
1010 test 79 2 1 0 477
1010 test 80 2 1 0 525
1010 test 81 2 2 1 596
1010 test 82 1 1 1 541
1010 test 83 2 2 1 516
1010 test 84 2 2 1 757
1010 test 85 1 2 0 461
1010 test 86 2 2 1 534
1010 test 87 1 1 1 478
1010 test 88 2 2 1 598
1010 test 89 2 2 1 518
1010 test 90 1 1 1 613
1010 test 91 2 2 1 477
1010 test 92 2 2 1 565
1010 test 93 2 2 1 485
1010 test 94 2 2 1 559
1010 test 95 1 1 1 541
1010 test 96 1 2 0 726
1010 test 97 1 2 0 590
1010 test 98 1 1 1 566
1010 test 99 1 1 1 549
1010 test 100 2 2 1 1030
1011 practice 0 1 1 1 1205
1011 practice 0 2 2 1 626
1011 practice 0 2 2 1 655
1011 practice 0 1 1 1 446
1011 test 0 1 1 1 550
1011 test 1 2 2 1 614
1011 test 2 1 1 1 598
1011 test 3 2 2 1 605
1011 test 4 1 1 1 549
1011 test 5 1 1 1 573
1011 test 6 2 2 1 572
1011 test 7 1 1 1 580
1011 test 8 2 2 1 508
1011 test 9 2 2 1 549
1011 test 10 2 2 1 478
1011 test 11 1 1 1 573
1011 test 12 1 1 1 559
1011 test 13 2 2 1 551
1011 test 14 1 1 1 526
1011 test 15 1 1 1 671
1011 test 16 1 1 1 486
1011 test 17 1 1 1 524
1011 test 18 1 1 1 693
1011 test 19 2 2 1 559
1011 test 20 2 2 1 550
1011 test 21 2 2 1 557
1011 test 22 2 2 1 614
1011 test 23 1 1 1 560
1011 test 24 2 2 1 573
1011 test 25 2 2 1 710
1011 test 26 1 1 1 511
1011 test 27 1 2 0 542
1011 test 28 2 2 1 774
1011 test 29 1 1 1 614
1011 test 30 2 2 1 526
1011 test 31 2 2 1 567
1011 test 32 1 1 1 502
1011 test 33 1 1 1 517
1011 test 34 1 1 1 550
1011 test 35 1 1 1 502
1011 test 36 1 1 1 558
1011 test 37 2 2 1 517
1011 test 38 2 2 1 679
1011 test 39 2 2 1 535
1011 test 40 2 2 1 479
1011 test 41 1 1 1 607
1011 test 42 2 2 1 528
1011 test 43 1 1 1 664
1011 test 44 1 1 1 591
1011 test 45 1 1 1 534
1011 test 46 1 1 1 597
1011 test 47 2 2 1 527
1011 test 48 1 1 1 518
1011 test 49 2 2 1 511
1011 test 50 1 1 1 559
1011 test 51 2 2 1 536
1011 test 52 2 2 1 487
1011 test 53 2 2 1 519
1011 test 54 1 1 1 534
1011 test 55 1 1 1 503
1011 test 56 2 2 1 560
1011 test 57 1 1 1 647
1011 test 58 2 2 1 633
1011 test 59 2 2 1 520
1011 test 60 2 2 1 526
1011 test 61 1 1 1 615
1011 test 62 2 2 1 542
1011 test 63 1 1 1 510
1011 test 64 1 1 1 493
1011 test 65 2 2 1 510
1011 test 66 1 1 1 544
1011 test 67 2 2 1 574
1011 test 68 2 2 1 510
1011 test 69 1 1 1 543
1011 test 70 1 1 1 477
1011 test 71 1 1 1 566
1011 test 72 2 2 1 494
1011 test 73 2 2 1 510
1011 test 74 1 1 1 620
1011 test 75 1 2 0 469
1011 test 76 1 1 1 476
1011 test 77 1 1 1 510
1011 test 78 2 2 1 574
1011 test 79 2 2 1 558
1011 test 80 2 2 1 719
1011 test 81 2 2 1 624
1011 test 82 1 1 1 505
1011 test 83 2 2 1 494
1011 test 84 2 2 1 510
1011 test 85 1 1 1 679
1011 test 86 2 2 1 461
1011 test 87 1 1 1 631
1011 test 88 2 2 1 510
1011 test 89 2 2 1 574
1011 test 90 1 1 1 447
1011 test 91 2 2 1 494
1011 test 92 2 2 1 670
1011 test 93 2 2 1 542
1011 test 94 2 2 1 503
1011 test 95 1 1 1 569
1011 test 96 1 1 1 544
1011 test 97 1 1 1 656
1011 test 98 1 1 1 469
1011 test 99 1 1 1 645
1011 test 100 2 2 1 637
1012 practice 0 1 1 1 1277
1012 practice 0 2 2 1 980
1012 practice 0 2 2 1 1111
1012 practice 0 1 1 1 1253
1012 test 0 1 1 1 999
1012 test 1 2 2 1 1102
1012 test 2 1 1 1 710
1012 test 3 2 2 1 1206
1012 test 4 1 1 1 710
1012 test 5 1 1 1 717
1012 test 6 2 2 1 1333
1012 test 7 1 1 1 734
1012 test 8 2 2 1 839
1012 test 9 2 2 1 1020
1012 test 10 2 2 1 853
1012 test 11 1 1 1 692
1012 test 12 1 1 1 678
1012 test 13 2 2 1 846
1012 test 14 1 1 1 652
1012 test 15 1 1 1 1006
1012 test 16 1 1 1 869
1012 test 17 1 1 1 876
1012 test 18 1 1 1 988
1012 test 19 2 2 1 1093
1012 test 20 2 2 1 781
1012 test 21 2 2 1 910
1012 test 22 2 2 1 989
1012 test 23 1 1 1 1229
1012 test 24 2 2 1 822
1012 test 25 2 2 1 1213
1012 test 26 1 1 1 878
1012 test 27 1 1 1 758
1012 test 28 2 2 1 1269
1012 test 29 1 1 1 630
1012 test 30 2 2 1 790
1012 test 31 2 2 1 829
1012 test 32 1 1 1 741
1012 test 33 1 1 1 797
1012 test 34 1 1 1 740
1012 test 35 1 1 1 765
1012 test 36 1 1 1 740
1012 test 37 2 2 1 813
1012 test 38 2 2 1 1045
1012 test 39 2 2 1 718
1012 test 40 2 2 1 927
1012 test 41 1 1 1 805
1012 test 42 2 2 1 1366
1012 test 43 1 1 1 742
1012 test 44 1 1 1 1286
1012 test 45 1 1 1 870
1012 test 46 1 1 1 926
1012 test 47 2 2 1 1166
1012 test 48 1 1 1 653
1012 test 49 2 2 1 949
1012 test 50 1 1 1 654
1012 test 51 2 2 1 765
1012 test 52 2 2 1 876
1012 test 53 2 2 1 735
1012 test 54 1 1 1 645
1012 test 55 1 1 1 605
1012 test 56 2 2 1 757
1012 test 57 1 1 1 829
1012 test 58 2 2 1 1126
1012 test 59 2 2 1 910
1012 test 60 2 2 1 789
1012 test 61 1 1 1 718
1012 test 62 2 2 1 725
1012 test 63 1 1 1 613
1012 test 64 1 1 1 686
1012 test 65 2 2 1 750
1012 test 66 1 1 1 604
1012 test 67 2 2 1 1847
1012 test 68 2 2 1 853
1012 test 69 1 1 1 765
1012 test 70 1 1 1 1222
1012 test 71 1 1 1 878
1012 test 72 2 2 1 1189
1012 test 73 2 2 1 1294
1012 test 74 1 1 1 814
1012 test 75 1 1 1 957
1012 test 76 1 1 1 725
1012 test 77 1 1 1 718
1012 test 78 2 2 1 933
1012 test 79 2 2 1 910
1012 test 80 2 2 1 773
1012 test 81 2 2 1 790
1012 test 82 1 1 1 1084
1012 test 83 2 2 1 828
1012 test 84 2 2 1 1229
1012 test 85 1 1 1 1390
1012 test 86 2 2 1 926
1012 test 87 1 1 1 1301
1012 test 88 2 2 1 973
1012 test 89 2 2 1 1045
1012 test 90 1 1 1 941
1012 test 91 2 2 1 1461
1012 test 92 2 2 1 1662
1012 test 93 2 2 1 958
1012 test 94 2 2 1 734
1012 test 95 1 1 1 621
1012 test 96 1 1 1 759
1012 test 97 1 1 1 877
1012 test 98 1 1 1 1164
1012 test 99 1 1 1 692
1012 test 100 2 2 1 1125
1013 practice 0 1 1 1 1149
1013 practice 0 2 2 1 742
1013 practice 0 2 2 1 943
1013 practice 0 1 2 0 1429
1013 test 0 1 1 1 942
1013 test 1 2 2 1 1014
1013 test 2 1 1 1 750
1013 test 3 2 2 1 813
1013 test 4 1 1 1 614
1013 test 5 1 1 1 676
1013 test 6 2 2 1 653
1013 test 7 1 1 1 716
1013 test 8 2 2 1 588
1013 test 9 2 2 1 957
1013 test 10 2 2 1 637
1013 test 11 1 1 1 797
1013 test 12 1 1 1 742
1013 test 13 2 2 1 622
1013 test 14 1 1 1 668
1013 test 15 1 1 1 804
1013 test 16 1 1 1 677
1013 test 17 1 1 1 644
1013 test 18 1 1 1 557
1013 test 19 2 2 1 573
1013 test 20 2 2 1 581
1013 test 21 2 2 1 637
1013 test 22 2 2 1 533
1013 test 23 1 1 1 1254
1013 test 24 2 2 1 797
1013 test 25 2 2 1 1084
1013 test 26 1 1 1 982
1013 test 27 1 1 1 726
1013 test 28 2 2 1 1007
1013 test 29 1 1 1 718
1013 test 30 2 2 1 773
1013 test 31 2 2 1 806
1013 test 32 1 1 1 621
1013 test 33 1 1 1 997
1013 test 34 1 1 1 693
1013 test 35 1 1 1 517
1013 test 36 1 1 1 564
1013 test 37 2 2 1 580
1013 test 38 2 1 0 621
1013 test 39 2 2 1 942
1013 test 40 2 2 1 725
1013 test 41 1 1 1 918
1013 test 42 2 2 1 893
1013 test 43 1 2 0 869
1013 test 44 1 1 1 1485
1013 test 45 1 1 1 766
1013 test 46 1 1 1 1062
1013 test 47 2 2 1 814
1013 test 48 1 1 1 1397
1013 test 49 2 2 1 669
1013 test 50 1 1 1 853
1013 test 51 2 2 1 917
1013 test 52 2 2 1 702
1013 test 53 2 2 1 669
1013 test 54 1 1 1 701
1013 test 55 1 1 1 660
1013 test 56 2 2 1 685
1013 test 57 1 1 1 902
1013 test 58 2 2 1 1109
1013 test 59 2 2 1 662
1013 test 60 2 2 1 717
1013 test 61 1 1 1 701
1013 test 62 2 2 1 902
1013 test 63 1 1 1 614
1013 test 64 1 1 1 622
1013 test 65 2 2 1 677
1013 test 66 1 1 1 653
1013 test 67 2 2 1 958
1013 test 68 2 2 1 717
1013 test 69 1 1 1 678
1013 test 70 1 1 1 1126
1013 test 71 1 1 1 557
1013 test 72 2 2 1 630
1013 test 73 2 2 1 654
1013 test 74 1 1 1 749
1013 test 75 1 1 1 573
1013 test 76 1 1 1 703
1013 test 77 1 1 1 846
1013 test 78 2 2 1 654
1013 test 79 2 2 1 862
1013 test 80 2 2 1 917
1013 test 81 2 2 1 1102
1013 test 82 1 1 1 757
1013 test 83 2 2 1 669
1013 test 84 2 2 1 861
1013 test 85 1 2 0 1372
1013 test 86 2 2 1 828
1013 test 87 1 1 1 926
1013 test 88 2 2 1 829
1013 test 89 2 2 1 853
1013 test 90 1 1 1 965
1013 test 91 2 2 1 653
1013 test 92 2 2 1 989
1013 test 93 2 2 1 1021
1013 test 94 2 2 1 781
1013 test 95 1 1 1 773
1013 test 96 1 2 0 974
1013 test 97 1 1 1 838
1013 test 98 1 1 1 934
1013 test 99 1 1 1 878
1013 test 100 2 2 1 1213
1014 practice 0 1 1 1 677
1014 practice 0 2 2 1 558
1014 practice 0 2 2 1 520
1014 practice 0 1 1 1 550
1014 test 0 1 1 1 557
1014 test 1 2 2 1 516
1014 test 2 1 1 1 750
1014 test 3 2 2 1 597
1014 test 4 1 1 1 510
1014 test 5 1 1 1 550
1014 test 6 2 2 1 477
1014 test 7 1 1 1 653
1014 test 8 2 2 1 494
1014 test 9 2 2 1 565
1014 test 10 2 2 1 557
1014 test 11 1 1 1 613
1014 test 12 1 1 1 517
1014 test 13 2 2 1 550
1014 test 14 1 1 1 653
1014 test 15 1 1 1 597
1014 test 16 1 1 1 581
