pp block trl_number cat_correct resp acc RT
1002 practice 0 1 1 1 542
1002 practice 0 2 2 1 487
1002 practice 0 1 1 1 439
1002 test 0 1 1 1 504
1002 test 1 2 2 1 495
1002 test 2 1 1 1 358
1002 test 3 2 2 1 511
1002 test 4 2 2 1 550
1002 test 5 2 2 1 447
1002 test 6 2 2 1 414
1002 test 7 1 1 1 374
1002 test 8 1 1 1 446
1002 test 9 2 2 1 463
1002 test 10 1 1 1 494
1002 test 11 1 1 1 758
1002 test 12 2 2 1 470
1002 test 13 1 1 1 445
1002 test 14 1 1 1 486
1002 test 15 1 1 1 478
1002 test 16 1 1 1 470
1002 test 17 2 2 1 446
1002 test 18 1 1 1 534
1002 test 19 1 1 1 415
1002 test 20 2 2 1 415
1002 test 21 2 2 1 447
1002 test 22 2 2 1 399
1002 test 23 2 2 1 391
1002 test 24 2 2 1 479
1002 test 25 1 1 1 527
1002 test 26 2 2 1 398
1002 test 27 2 2 1 1022
1002 test 28 1 1 1 542
1002 test 29 1 1 1 430
1002 test 30 2 2 1 487
1002 test 31 2 2 1 422
1002 test 32 1 1 1 510
1002 test 33 2 2 1 599
1002 test 34 1 1 1 543
1002 test 35 1 1 1 607
1002 test 36 2 2 1 567
1002 test 37 2 2 1 447
1002 test 38 2 2 1 463
1002 test 39 2 2 1 518
1002 test 40 1 1 1 486
1002 test 41 2 2 1 543
1002 test 42 2 2 1 791
1002 test 43 1 1 1 511
1002 test 44 2 2 1 438
1002 test 45 2 2 1 446
1002 test 46 2 2 1 454
1002 test 47 2 2 1 430
1002 test 48 2 2 1 398
1002 test 49 2 2 1 422
1002 test 50 1 1 1 470
1002 test 51 2 2 1 470
1002 test 52 2 2 1 415
1002 test 53 2 2 1 447
1002 test 54 2 2 1 423
1002 test 55 1 1 1 471
1002 test 56 2 2 1 455
1002 test 57 1 1 1 415
1002 test 58 1 1 1 430
1002 test 59 2 2 1 415
1002 test 60 1 1 1 591
1002 test 61 2 2 1 535
1002 test 62 1 1 1 590
1002 test 63 2 2 1 439
1002 test 64 1 1 1 559
1002 test 65 1 1 1 430
1002 test 66 2 2 1 422
1002 test 67 1 1 1 470
1002 test 68 1 1 1 422
1002 test 69 2 2 1 406
1002 test 70 2 2 1 478
1002 test 71 1 1 1 422
1002 test 72 1 1 1 390
1002 test 73 2 2 1 463
1002 test 74 1 1 1 462
1002 test 75 1 1 1 470
1002 test 76 1 1 1 438
1002 test 77 1 1 1 437
1002 test 78 2 2 1 614
1002 test 79 2 2 1 406
1002 test 80 1 1 1 503
1002 test 81 1 1 1 431
1002 test 82 1 1 1 398
1002 test 83 1 1 1 383
1002 test 84 2 2 1 439
1002 test 85 1 1 1 438
1002 test 86 2 2 1 431
1002 test 87 1 1 1 446
1002 test 88 1 1 1 391
1002 test 89 2 2 1 359
1002 test 90 1 1 1 599
1002 test 91 1 1 1 383
1002 test 92 1 1 1 375
1002 test 93 1 1 1 423
1002 test 94 2 2 1 391
1002 test 95 1 1 1 430
1002 test 96 2 2 1 470
1002 test 97 2 2 1 590
1002 test 98 1 1 1 495
1002 test 99 1 1 1 438
1002 test 100 1 1 1 470
1003 practice 0 2 2 1 1103
1003 practice 0 1 1 1 773
1003 practice 0 2 2 1 877
1003 practice 0 1 1 1 719
1003 test 0 1 1 1 702
1003 test 1 2 2 1 613
1003 test 2 1 1 1 477
1003 test 3 2 2 1 437
1003 test 4 2 2 1 637
1003 test 5 2 2 1 541
1003 test 6 2 2 1 573
1003 test 7 1 1 1 727
1003 test 8 1 1 1 629
1003 test 9 2 2 1 797
1003 test 10 1 1 1 735
1003 test 11 1 1 1 582
1003 test 12 2 2 1 582
1003 test 13 1 1 1 822
1003 test 14 1 1 1 902
1003 test 15 1 1 1 622
1003 test 16 1 1 1 510
1003 test 17 2 2 1 631
1003 test 18 1 1 1 510
1003 test 19 1 1 1 630
1003 test 20 2 2 1 574
1003 test 21 2 2 1 493
1003 test 22 2 2 1 677
1003 test 23 2 2 1 573
1003 test 24 2 2 1 493
1003 test 25 1 1 1 582
1003 test 26 2 2 1 527
1003 test 27 2 2 1 526
1003 test 28 1 1 1 758
1003 test 29 1 1 1 493
1003 test 30 2 2 1 575
1003 test 31 2 2 1 595
1003 test 32 1 1 1 645
1003 test 33 2 2 1 518
1003 test 34 1 1 1 486
1003 test 35 1 2 0 614
1003 test 36 2 2 1 654
1003 test 37 2 2 1 614
1003 test 38 2 2 1 765
1003 test 39 2 2 1 806
1003 test 40 1 1 1 646
1003 test 41 2 2 1 717
1003 test 42 2 2 1 654
1003 test 43 1 1 1 541
1003 test 44 2 2 1 702
1003 test 45 2 2 1 630
1003 test 46 2 2 1 846
1003 test 47 2 2 1 638
1003 test 48 2 2 1 510
1003 test 49 2 2 1 599
1003 test 50 1 1 1 550
1003 test 51 2 2 1 583
1003 test 52 2 2 1 623
1003 test 53 2 2 1 558
1003 test 54 2 2 1 717
1003 test 55 1 1 1 606
1003 test 56 2 2 1 654
1003 test 57 1 1 1 693
1003 test 58 1 1 1 556
1003 test 59 2 2 1 581
1003 test 60 1 1 1 652
1003 test 61 2 2 1 589
1003 test 62 1 1 1 597
1003 test 63 2 2 1 598
1003 test 64 1 1 1 718
1003 test 65 1 1 1 511
1003 test 66 2 2 1 494
1003 test 67 1 1 1 717
1003 test 68 1 1 1 597
1003 test 69 2 2 1 541
1003 test 70 2 2 1 750
1003 test 71 1 1 1 597
1003 test 72 1 1 1 566
1003 test 73 2 2 1 573
1003 test 74 1 1 1 686
1003 test 75 1 1 1 518
1003 test 76 1 1 1 559
1003 test 77 1 1 1 679
1003 test 78 2 2 1 574
1003 test 79 2 2 1 918
1003 test 80 1 1 1 557
1003 test 81 1 1 1 502
1003 test 82 1 1 1 567
1003 test 83 1 1 1 495
1003 test 84 2 2 1 591
1003 test 85 1 1 1 687
1003 test 86 2 2 1 574
1003 test 87 1 1 1 582
1003 test 88 1 1 1 559
1003 test 89 2 2 1 550
1003 test 90 1 1 1 702
1003 test 91 1 1 1 485
1003 test 92 1 1 1 468
1003 test 93 1 1 1 509
1003 test 94 2 2 1 598
1003 test 95 1 1 1 613
1003 test 96 2 2 1 598
1003 test 97 2 2 1 1166
1003 test 98 1 1 1 662
1003 test 99 1 1 1 566
1003 test 100 1 1 1 565
1010 practice 0 2 2 1 625
1010 practice 0 1 1 1 391
1010 practice 0 2 2 1 638
1010 practice 0 1 1 1 484
1010 test 0 1 1 1 598
1010 test 1 2 2 1 430
1010 test 2 1 1 1 374
1010 test 3 2 2 1 462
1010 test 4 2 1 0 447
1010 test 5 2 2 1 574
1010 test 6 2 2 1 486
1010 test 7 1 1 1 495
1010 test 8 1 1 1 567
1010 test 9 2 2 1 463
1010 test 10 1 2 0 638
1010 test 11 1 1 1 606
1010 test 12 2 2 1 622
1010 test 13 1 1 1 855
1010 test 14 1 1 1 582
1010 test 15 1 1 1 559
1010 test 16 1 1 1 495
1010 test 17 2 2 1 639
1010 test 18 1 1 1 838
1010 test 19 1 1 1 615
1010 test 20 2 2 1 734
1010 test 21 2 2 1 622
1010 test 22 2 1 0 526
1010 test 23 2 2 1 510
1010 test 24 2 2 1 405
1010 test 25 1 1 1 493
1010 test 26 2 2 1 437
1010 test 27 2 2 1 470
1010 test 28 1 1 1 661
1010 test 29 1 1 1 486
1010 test 30 2 2 1 503
1010 test 31 2 2 1 499
1010 test 32 1 1 1 637
1010 test 33 2 2 1 358
1010 test 34 1 1 1 629
1010 test 35 1 1 1 461
1010 test 36 2 2 1 398
1010 test 37 2 2 1 535
1010 test 38 2 2 1 463
1010 test 39 2 2 1 437
1010 test 40 1 1 1 422
1010 test 41 2 2 1 430
1010 test 42 2 2 1 350
1010 test 43 1 1 1 390
1010 test 44 2 2 1 390
1010 test 45 2 2 1 374
1010 test 46 2 2 1 558
1010 test 47 2 2 1 462
1010 test 48 2 2 1 471
1010 test 49 2 2 1 486
1010 test 50 1 2 0 415
1010 test 51 2 2 1 486
1010 test 52 2 2 1 575
1010 test 53 2 2 1 487
1010 test 54 2 2 1 398
1010 test 55 1 1 1 367
1010 test 56 2 2 1 526
1010 test 57 1 1 1 431
1010 test 58 1 1 1 526
1010 test 59 2 2 1 566
1010 test 60 1 1 1 374
1010 test 61 2 2 1 503
1010 test 62 1 1 1 335
1010 test 63 2 2 1 399
1010 test 64 1 1 1 390
1010 test 65 1 1 1 399
1010 test 66 2 2 1 375
1010 test 67 1 1 1 399
1010 test 68 1 1 1 462
1010 test 69 2 2 1 671
1010 test 70 2 1 0 470
1010 test 71 1 1 1 382
1010 test 72 1 1 1 485
1010 test 73 2 2 1 406
1010 test 74 1 1 1 365
1010 test 75 1 1 1 509
1010 test 76 1 2 0 430
1010 test 77 1 1 1 486
1010 test 78 2 2 1 566
1010 test 79 2 2 1 518
1010 test 80 1 1 1 453
1010 test 81 1 1 1 437
1010 test 82 1 1 1 397
1010 test 83 1 1 1 382
1010 test 84 2 2 1 445
1010 test 85 1 1 1 406
1010 test 86 2 2 1 445
1010 test 87 1 1 1 349
1010 test 88 1 1 1 468
1010 test 89 2 2 1 421
1010 test 90 1 1 1 350
1010 test 91 1 2 0 406
1010 test 92 1 1 1 415
1010 test 93 1 1 1 454
1010 test 94 2 2 1 574
1010 test 95 1 1 1 350
1010 test 96 2 2 1 686
1010 test 97 2 2 1 453
1010 test 98 1 1 1 455
