pp block trl_number cat_correct resp acc RT
1001 test 50 2 2 1 682
1001 test 51 2 2 1 667
1001 test 52 1 1 1 995
1001 test 53 1 1 1 532
1001 test 54 2 2 1 602
1001 test 55 2 2 1 619
1001 test 56 1 1 1 522
1001 test 57 1 1 1 755
1001 test 58 1 1 1 676
1001 test 59 2 2 1 562
1001 test 60 2 2 1 546
1001 test 61 1 1 1 554
1001 test 62 1 1 1 547
1001 test 63 2 2 1 539
1001 test 64 1 1 1 475
1001 test 65 2 2 1 602
1001 test 66 2 2 1 579
1001 test 67 1 1 1 499
1001 test 68 2 2 1 563
1001 test 69 2 2 1 539
1001 test 70 2 2 1 643
1001 test 71 1 1 1 523
1001 test 72 1 1 1 618
1001 test 73 2 2 1 467
1001 test 74 1 1 1 539
1001 test 75 2 2 1 483
1001 test 76 1 1 1 802
1001 test 77 2 2 1 578
1001 test 78 1 1 1 730
1001 test 79 1 1 1 666
1001 test 80 2 2 1 466
1001 test 81 2 2 1 523
1001 test 82 1 1 1 475
1001 test 83 2 2 1 642
1001 test 84 1 1 1 563
1001 test 85 1 1 1 507
1001 test 86 2 2 1 547
1001 test 87 2 2 1 628
1001 test 88 1 1 1 684
1001 test 89 2 2 1 627
1001 test 90 1 1 1 756
1001 test 91 2 2 1 746
1001 test 92 2 2 1 531
1001 test 93 2 2 1 571
1001 test 94 1 1 1 626
1001 test 95 1 1 1 716
1001 test 96 2 2 1 515
1001 test 97 1 1 1 451
1001 test 98 2 2 1 506
1001 test 99 1 1 1 532
1001 test 100 1 1 1 555
1002 practice 0 1 1 1 587
1002 practice 0 2 2 1 719
1002 practice 0 2 2 1 614
1002 practice 0 1 1 1 807
1002 test 0 1 1 1 628
1002 test 1 2 2 1 699
1002 test 2 1 1 1 611
1002 test 3 1 1 1 555
1002 test 4 2 2 1 604
1002 test 5 2 2 1 652
1002 test 6 2 2 1 523
1002 test 7 1 1 1 643
1002 test 8 1 1 1 611
1002 test 9 2 2 1 604
1002 test 10 1 1 1 563
1002 test 11 1 1 1 564
1002 test 12 2 2 1 579
1002 test 13 1 1 1 556
1002 test 14 1 1 1 652
1002 test 15 2 2 1 604
1002 test 16 2 2 1 580
1002 test 17 2 2 1 597
1002 test 18 1 1 1 660
1002 test 19 1 1 1 564
1002 test 20 2 2 1 628
1002 test 21 2 2 1 556
1002 test 22 2 2 1 523
1002 test 23 1 1 1 740
1002 test 24 2 2 1 611
1002 test 25 2 2 1 715
1002 test 26 2 2 1 651
1002 test 27 1 1 1 612
1002 test 28 2 2 1 571
1002 test 29 1 1 1 651
1002 test 30 2 2 1 578
1002 test 31 1 1 1 555
1002 test 32 1 1 1 692
1002 test 33 1 1 1 651
1002 test 34 2 2 1 620
1002 test 35 2 2 1 636
1002 test 36 2 2 1 571
1002 test 37 1 1 1 516
1002 test 38 1 2 0 596
1002 test 39 1 1 1 555
1002 test 40 2 2 1 580
1002 test 41 1 1 1 531
1002 test 42 2 2 1 580
1002 test 43 1 1 1 564
1002 test 44 1 1 1 604
1002 test 45 1 1 1 628
1002 test 46 2 2 1 596
1002 test 47 1 1 1 620
1002 test 48 1 1 1 723
1002 test 49 2 2 1 642
1002 test 50 2 2 1 595
1002 test 51 2 2 1 603
1002 test 52 1 1 1 612
1002 test 53 1 1 1 555
1002 test 54 2 2 1 556
1002 test 55 2 2 1 579
1002 test 56 1 1 1 603
1002 test 57 1 1 1 707
1002 test 58 1 1 1 557
1002 test 59 2 2 1 595
1002 test 60 2 2 1 619
1002 test 61 1 1 1 586
1002 test 62 1 1 1 556
1002 test 63 2 2 1 555
1002 test 64 1 1 1 611
1002 test 65 2 2 1 652
1002 test 66 2 2 1 620
1002 test 67 1 1 1 628
1002 test 68 2 2 1 635
1002 test 69 2 2 1 637
1002 test 70 2 2 1 724
1002 test 71 1 1 1 579
1002 test 72 1 1 1 635
1002 test 73 2 2 1 635
1002 test 74 1 1 1 635
1002 test 75 2 2 1 579
1002 test 76 1 1 1 643
1002 test 77 2 2 1 612
1002 test 78 1 1 1 604
1002 test 79 1 1 1 587
1002 test 80 2 2 1 642
1002 test 81 2 2 1 594
1002 test 82 1 1 1 539
1002 test 83 2 2 1 666
1002 test 84 1 1 1 595
1002 test 85 1 1 1 659
1002 test 86 2 2 1 635
1002 test 87 2 2 1 548
1002 test 88 1 1 1 588
1002 test 89 2 2 1 596
1002 test 90 1 1 1 692
1002 test 91 2 2 1 651
1002 test 92 2 2 1 572
1002 test 93 2 2 1 605
1002 test 94 1 1 1 963
1002 test 95 1 1 1 668
1002 test 96 2 2 1 531
1002 test 97 1 1 1 643
1002 test 98 2 2 1 604
1002 test 99 1 1 1 724
1002 test 100 1 1 1 595
1003 practice 0 1 1 1 716
1003 practice 0 2 2 1 934
1003 practice 0 2 2 1 694
1003 practice 0 1 1 1 598
1003 test 0 1 1 1 643
1003 test 1 2 2 1 762
1003 test 2 1 1 1 795
1003 test 3 1 1 1 619
1003 test 4 2 1 0 539
1003 test 5 2 2 1 627
1003 test 6 2 2 1 596
1003 test 7 1 1 1 588
1003 test 8 1 1 1 715
1003 test 9 2 2 1 723
1003 test 10 1 1 1 523
1003 test 11 1 1 1 604
1003 test 12 2 2 1 659
1003 test 13 1 1 1 516
1003 test 14 1 1 1 755
1003 test 15 2 2 1 580
1003 test 16 2 2 1 570
1003 test 17 2 2 1 676
1003 test 18 1 1 1 572
1003 test 19 1 1 1 573
1003 test 20 2 2 1 555
1003 test 21 2 2 1 565
1003 test 22 2 2 1 540
1003 test 23 1 1 1 579
1003 test 24 2 2 1 507
1003 test 25 2 2 1 668
1003 test 26 2 2 1 523
1003 test 27 1 1 1 588
1003 test 28 2 2 1 524
1003 test 29 1 1 1 564
1003 test 30 2 2 1 675
1003 test 31 1 1 1 477
1003 test 32 1 1 1 852
1003 test 33 1 2 0 530
1003 test 34 2 1 0 715
1003 test 35 2 2 1 717
1003 test 36 2 2 1 604
1003 test 37 1 1 1 563
1003 test 38 1 1 1 780
1003 test 39 1 1 1 579
1003 test 40 2 2 1 611
1003 test 41 1 1 1 819
1003 test 42 2 2 1 652
1003 test 43 1 1 1 595
1003 test 44 1 1 1 524
1003 test 45 1 1 1 859
1003 test 46 2 2 1 818
1003 test 47 1 1 1 924
1003 test 48 1 2 0 667
1003 test 49 2 2 1 1172
1003 test 50 2 2 1 667
1003 test 51 2 2 1 930
1003 test 52 1 1 1 771
1003 test 53 1 1 1 755
1003 test 54 2 2 1 643
1003 test 55 2 2 1 757
1003 test 56 1 1 1 643
1003 test 57 1 1 1 811
1003 test 58 1 1 1 955
1003 test 59 2 2 1 860
1003 test 60 2 2 1 764
1003 test 61 1 1 1 707
1003 test 62 1 1 1 715
1003 test 63 2 1 0 822
1003 test 64 1 1 1 730
1003 test 65 2 2 1 778
1003 test 66 2 2 1 612
1003 test 67 1 1 1 835
1003 test 68 2 2 1 587
1003 test 69 2 2 1 660
1003 test 70 2 2 1 1346
1003 test 71 1 1 1 602
1003 test 72 1 1 1 762
1003 test 73 2 2 1 931
1003 test 74 1 1 1 746
1003 test 75 2 2 1 651
1003 test 76 1 1 1 755
1003 test 77 2 2 1 763
1003 test 78 1 1 1 716
1003 test 79 1 1 1 891
1003 test 80 2 2 1 789
1003 test 81 2 2 1 755
1003 test 82 1 1 1 555
1003 test 83 2 2 1 572
1003 test 84 1 1 1 579
1003 test 85 1 1 1 748
1003 test 86 2 2 1 867
1003 test 87 2 2 1 827
1003 test 88 1 1 1 844
1003 test 89 2 2 1 803
1003 test 90 1 1 1 819
1003 test 91 2 2 1 627
1003 test 92 2 2 1 570
1003 test 93 2 2 1 546
1003 test 94 1 1 1 682
1003 test 95 1 1 1 899
1003 test 96 2 2 1 709
1003 test 97 1 2 0 859
1003 test 98 2 2 1 683
1003 test 99 1 1 1 532
1003 test 100 1 1 1 587
1010 practice 0 1 1 1 607
1010 practice 0 2 2 1 837
1010 practice 0 2 2 1 647
1010 practice 0 1 1 1 733
1010 test 0 1 1 1 677
1010 test 1 2 2 1 645
1010 test 2 1 1 1 628
1010 test 3 1 1 1 644
1010 test 4 2 2 1 564
1010 test 5 2 2 1 628
1010 test 6 2 2 1 621
1010 test 7 1 1 1 632
1010 test 8 1 1 1 501
1010 test 9 2 2 1 693
1010 test 10 1 1 1 597
1010 test 11 1 1 1 581
1010 test 12 2 2 1 565
1010 test 13 1 1 1 517
1010 test 14 1 1 1 701
1010 test 15 2 2 1 550
1010 test 16 2 2 1 541
1010 test 17 2 2 1 614
1010 test 18 1 1 1 485
1010 test 19 1 1 1 501
1010 test 20 2 2 1 574
1010 test 21 2 2 1 597
1010 test 22 2 2 1 509
1010 test 23 1 1 1 525
1010 test 24 2 2 1 541
1010 test 25 2 2 1 573
1010 test 26 2 2 1 558
1010 test 27 1 1 1 510
1010 test 28 2 2 1 518
1010 test 29 1 1 1 389
1010 test 30 2 2 1 493
1010 test 31 1 1 1 437
1010 test 32 1 1 1 525
1010 test 33 1 1 1 613
1010 test 34 2 2 1 669
1010 test 35 2 2 1 837
1010 test 36 2 2 1 638
1010 test 37 1 1 1 756
1010 test 38 1 1 1 613
1010 test 39 1 1 1 541
1010 test 40 2 2 1 509
1010 test 41 1 1 1 549
1010 test 42 2 2 1 616
1010 test 43 1 1 1 509
1010 test 44 1 1 1 501
1010 test 45 1 1 1 589
1010 test 46 2 2 1 542
1010 test 47 1 1 1 518
1010 test 48 1 2 0 438
1010 test 49 2 2 1 662
1010 test 50 2 2 1 702
1010 test 51 2 1 0 838
1010 test 52 1 1 1 550
1010 test 53 1 1 1 525
1010 test 54 2 2 1 501
1010 test 55 2 2 1 792
1010 test 56 1 1 1 525
1010 test 57 1 1 1 637
1010 test 58 1 1 1 566
1010 test 59 2 2 1 526
1010 test 60 2 2 1 622
1010 test 61 1 1 1 577
1010 test 62 1 1 1 622
1010 test 63 2 2 1 526
1010 test 64 1 1 1 526
1010 test 65 2 2 1 862
1010 test 66 2 2 1 509
1010 test 67 1 1 1 638
1010 test 68 2 2 1 500
1010 test 69 2 2 1 485
1010 test 70 2 2 1 461
1010 test 71 1 1 1 501
1010 test 72 1 1 1 541
1010 test 73 2 2 1 477
1010 test 74 1 1 1 717
1010 test 75 2 2 1 493
1010 test 76 1 1 1 589
1010 test 77 2 2 1 653
1010 test 78 1 1 1 518
1010 test 79 1 1 1 533
1010 test 80 2 2 1 566
1010 test 81 2 2 1 497
1010 test 82 1 1 1 501
1010 test 83 2 2 1 485
1010 test 84 1 1 1 485
1010 test 85 1 1 1 533
1010 test 86 2 2 1 693
1010 test 87 2 2 1 701
1010 test 88 1 1 1 533
1010 test 89 2 2 1 509
1010 test 90 1 1 1 613
1010 test 91 2 2 1 686
1010 test 92 2 2 1 477
1010 test 93 2 2 1 502
1010 test 94 1 1 1 486
1010 test 95 1 2 0 454
1010 test 96 2 2 1 510
1010 test 97 1 1 1 665
1010 test 98 2 2 1 605
1010 test 99 1 1 1 517
1010 test 100 1 1 1 533
1011 practice 0 1 1 1 716
1011 practice 0 2 2 1 781
1011 practice 0 2 2 1 753
1011 practice 0 1 1 1 841
1011 test 0 1 1 1 542
1011 test 1 2 2 1 660
1011 test 2 1 2 0 723
1011 test 3 1 1 1 659
1011 test 4 2 2 1 547
1011 test 5 2 2 1 659
1011 test 6 2 2 1 540
1011 test 7 1 1 1 571
1011 test 8 1 2 0 588
1011 test 9 2 2 1 755
1011 test 10 1 1 1 636
1011 test 11 1 1 1 636
1011 test 12 2 2 1 643
1011 test 13 1 1 1 516
1011 test 14 1 1 1 845
1011 test 15 2 2 1 683
1011 test 16 2 2 1 658
1011 test 17 2 2 1 780
1011 test 18 1 1 1 724
1011 test 19 1 1 1 580
1011 test 20 2 2 1 685
1011 test 21 2 2 1 580
1011 test 22 2 2 1 659
1011 test 23 1 1 1 724
1011 test 24 2 2 1 563
1011 test 25 2 2 1 604
1011 test 26 2 2 1 780
1011 test 27 1 1 1 644
1011 test 28 2 2 1 493
1011 test 29 1 2 0 493
1011 test 30 2 2 1 765
1011 test 31 1 1 1 484
1011 test 32 1 1 1 739
1011 test 33 1 2 0 596
1011 test 34 2 2 1 715
1011 test 35 2 2 1 523
1011 test 36 2 2 1 595
1011 test 37 1 1 1 507
1011 test 38 1 1 1 731
1011 test 39 1 1 1 555
1011 test 40 2 2 1 588
1011 test 41 1 1 1 707
1011 test 42 2 2 1 564
1011 test 43 1 1 1 652
1011 test 44 1 1 1 508
1011 test 45 1 1 1 740
1011 test 46 2 2 1 643
1011 test 47 1 1 1 660
1011 test 48 1 1 1 819
1011 test 49 2 2 1 707
1011 test 50 2 2 1 772
1011 test 51 2 2 1 828
1011 test 52 1 1 1 844
1011 test 53 1 1 1 676
1011 test 54 2 2 1 588
1011 test 55 2 2 1 620
1011 test 56 1 1 1 524
1011 test 57 1 1 1 788
1011 test 58 1 2 0 613
1011 test 59 2 2 1 747
1011 test 60 2 2 1 676
1011 test 61 1 1 1 572
1011 test 62 1 1 1 916
1011 test 63 2 2 1 731
1011 test 64 1 1 1 763
1011 test 65 2 2 1 699
1011 test 66 2 2 1 659
1011 test 67 1 1 1 698
1011 test 68 2 2 1 571
1011 test 69 2 2 1 588
1011 test 70 2 2 1 708
1011 test 71 1 1 1 564
1011 test 72 1 1 1 668
1011 test 73 2 2 1 556
1011 test 74 1 1 1 500
1011 test 75 2 2 1 588
1011 test 76 1 1 1 475
1011 test 77 2 2 1 508
1011 test 78 1 1 1 500
1011 test 79 1 1 1 756
1011 test 80 2 2 1 748
1011 test 81 2 1 0 605
1011 test 82 1 1 1 580
1011 test 83 2 2 1 523
1011 test 84 1 1 1 796
1011 test 85 1 1 1 524
1011 test 86 2 2 1 572
1011 test 87 2 2 1 500
1011 test 88 1 1 1 516
1011 test 89 2 2 1 532
1011 test 90 1 1 1 586
1011 test 91 2 2 1 491
1011 test 92 2 2 1 484
1011 test 93 2 2 1 491
1011 test 94 1 1 1 636
1011 test 95 1 2 0 628
1011 test 96 2 1 0 778
1011 test 97 1 1 1 795
1011 test 98 2 2 1 635
1011 test 99 1 1 1 579
1011 test 100 1 1 1 674
1012 practice 0 1 1 1 922
1012 practice 0 2 2 1 765
1012 practice 0 2 2 1 686
1012 practice 0 1 1 1 647
1012 test 0 1 1 1 724
1012 test 1 2 2 1 669
1012 test 2 1 1 1 683
1012 test 3 1 1 1 596
1012 test 4 2 2 1 763
1012 test 5 2 2 1 747
1012 test 6 2 2 1 508
1012 test 7 1 1 1 588
1012 test 8 1 1 1 516
1012 test 9 2 2 1 514
1012 test 10 1 1 1 531
1012 test 11 1 1 1 530
1012 test 12 2 2 1 659
1012 test 13 1 1 1 554
1012 test 14 1 1 1 820
1012 test 15 2 2 1 643
1012 test 16 2 2 1 802
1012 test 17 2 2 1 572
1012 test 18 1 1 1 547
1012 test 19 1 1 1 604
1012 test 20 2 2 1 635
1012 test 21 2 2 1 540
1012 test 22 2 2 1 620
1012 test 23 1 1 1 563
1012 test 24 2 2 1 515
1012 test 25 2 2 1 732
1012 test 26 2 2 1 500
1012 test 27 1 1 1 627
1012 test 28 2 2 1 500
1012 test 29 1 1 1 542
1012 test 30 2 2 1 531
1012 test 31 1 1 1 492
1012 test 32 1 1 1 756
1012 test 33 1 1 1 652
1012 test 34 2 2 1 700
1012 test 35 2 2 1 651
1012 test 36 2 2 1 555
1012 test 37 1 1 1 541
1012 test 38 1 1 1 685
1012 test 39 1 1 1 556
1012 test 40 2 2 1 675
1012 test 41 1 1 1 547
1012 test 42 2 2 1 564
1012 test 43 1 1 1 498
1012 test 44 1 1 1 587
1012 test 45 1 1 1 627
1012 test 46 2 2 1 515
1012 test 47 1 1 1 588
1012 test 48 1 1 1 636
1012 test 49 2 2 1 612
1012 test 50 2 2 1 531
1012 test 51 2 2 1 836
1012 test 52 1 1 1 588
1012 test 53 1 1 1 683
1012 test 54 2 2 1 524
1012 test 55 2 2 1 643
1012 test 56 1 1 1 547
1012 test 57 1 1 1 643
1012 test 58 1 1 1 539
1012 test 59 2 2 1 652
1012 test 60 2 2 1 492
1012 test 61 1 1 1 572
1012 test 62 1 1 1 556
1012 test 63 2 2 1 523
1012 test 64 1 1 1 516
1012 test 65 2 2 1 508
1012 test 66 2 2 1 596
1012 test 67 1 1 1 555
1012 test 68 2 2 1 692
1012 test 69 2 2 1 531
1012 test 70 2 2 1 668
1012 test 71 1 1 1 539
1012 test 72 1 1 1 635
1012 test 73 2 2 1 468
1012 test 74 1 1 1 515
1012 test 75 2 2 1 459
1012 test 76 1 1 1 515
1012 test 77 2 2 1 523
1012 test 78 1 1 1 507
1012 test 79 1 1 1 603
1012 test 80 2 2 1 451
1012 test 81 2 2 1 556
1012 test 82 1 1 1 483
1012 test 83 2 2 1 563
1012 test 84 1 1 1 540
1012 test 85 1 1 1 763
1012 test 86 2 2 1 540
1012 test 87 2 2 1 643
1012 test 88 1 1 1 532
1012 test 89 2 2 1 532
1012 test 90 1 1 1 618
1012 test 91 2 2 1 604
1012 test 92 2 2 1 828
1012 test 93 2 2 1 539
1012 test 94 1 1 1 492
1012 test 95 1 1 1 860
1012 test 96 2 2 1 500
1012 test 97 1 1 1 531
1012 test 98 2 2 1 492
1012 test 99 1 1 1 548
1012 test 100 1 1 1 604
1013 practice 0 1 1 1 679
1013 practice 0 2 2 1 1114
1013 practice 0 2 2 1 730
1013 practice 0 1 1 1 619
1013 test 0 1 1 1 711
1013 test 1 2 2 1 694
1013 test 2 1 1 1 686
1013 test 3 1 1 1 614
1013 test 4 2 2 1 622
1013 test 5 2 2 1 854
1013 test 6 2 2 1 653
1013 test 7 1 1 1 734
1013 test 8 1 1 1 582
1013 test 9 2 2 1 710
1013 test 10 1 1 1 950
1013 test 11 1 1 1 678
1013 test 12 2 2 1 734
1013 test 13 1 1 1 718
1013 test 14 1 1 1 814
1013 test 15 2 2 1 839
1013 test 16 2 2 1 727
1013 test 17 2 2 1 798
1013 test 18 1 1 1 694
1013 test 19 1 1 1 606
1013 test 20 2 2 1 782
1013 test 21 2 2 1 654
1013 test 22 2 2 1 622
1013 test 23 1 1 1 790
1013 test 24 2 2 1 670
1013 test 25 2 2 1 719
1013 test 26 2 2 1 702
1013 test 27 1 1 1 742
1013 test 28 2 2 1 710
1013 test 29 1 1 1 1006
1013 test 30 2 2 1 662
1013 test 31 1 1 1 582
1013 test 32 1 1 1 758
1013 test 33 1 1 1 773
1013 test 34 2 2 1 806
1013 test 35 2 2 1 902
1013 test 36 2 2 1 886
1013 test 37 1 1 1 622
1013 test 38 1 1 1 710
1013 test 39 1 1 1 606
1013 test 40 2 2 1 702
1013 test 41 1 1 1 758
1013 test 42 2 2 1 727
1013 test 43 1 1 1 759
1013 test 44 1 1 1 535
1013 test 45 1 1 1 751
1013 test 46 2 2 1 814
1013 test 47 1 1 1 646
1013 test 48 1 1 1 805
1013 test 49 2 2 1 1126
1013 test 50 2 2 1 774
1013 test 51 2 2 1 806
1013 test 52 1 1 1 606
1013 test 53 1 1 1 638
1013 test 54 2 2 1 806
1013 test 55 2 2 1 670
1013 test 56 1 1 1 718
1013 test 57 1 1 1 542
1013 test 58 1 1 1 654
1013 test 59 2 2 1 718
1013 test 60 2 2 1 782
1013 test 61 1 1 1 671
1013 test 62 1 1 1 895
1013 test 63 2 2 1 951
1013 test 64 1 1 1 590
1013 test 65 2 2 1 598
1013 test 66 2 2 1 622
1013 test 67 1 1 1 653
1013 test 68 2 2 1 581
1013 test 69 2 2 1 662
1013 test 70 2 2 1 878
1013 test 71 1 1 1 726
1013 test 72 1 1 1 806
1013 test 73 2 2 1 750
1013 test 74 1 1 1 718
1013 test 75 2 2 1 790
1013 test 76 1 1 1 638
1013 test 77 2 2 1 663
1013 test 78 1 1 1 726
1013 test 79 1 1 1 791
1013 test 80 2 2 1 1054
1013 test 81 2 2 1 734
1013 test 82 1 1 1 558
1013 test 83 2 2 1 662
1013 test 84 1 1 1 566
1013 test 85 1 1 1 726
1013 test 86 2 2 1 1182
1013 test 87 2 2 1 853
1013 test 88 1 1 1 686
1013 test 89 2 2 1 782
1013 test 90 1 1 1 670
1013 test 91 2 2 1 862
1013 test 92 2 2 1 806
1013 test 93 2 2 1 822
1013 test 94 1 1 1 702
1013 test 95 1 1 1 782
1013 test 96 2 2 1 733
1013 test 97 1 1 1 710
1013 test 98 2 2 1 822
1013 test 99 1 1 1 606
1013 test 100 1 1 1 662
1014 practice 0 1 1 1 589
1014 practice 0 2 2 1 583
1014 practice 0 2 2 1 513
1014 practice 0 1 1 1 619
1014 test 0 1 1 1 568
1014 test 1 2 2 1 762
1014 test 2 1 2 0 551
1014 test 3 1 1 1 943
1014 test 4 2 2 1 543
1014 test 5 2 2 1 638
1014 test 6 2 2 1 542
1014 test 7 1 1 1 622
1014 test 8 1 1 1 614
1014 test 9 2 2 1 582
1014 test 10 1 1 1 854
1014 test 11 1 1 1 590
1014 test 12 2 2 1 487
1014 test 13 1 1 1 463
1014 test 14 1 1 1 815
1014 test 15 2 2 1 615
1014 test 16 2 2 1 567
1014 test 17 2 2 1 535
1014 test 18 1 1 1 639
1014 test 19 1 1 1 519
1014 test 20 2 2 1 519
1014 test 21 2 2 1 454
1014 test 22 2 2 1 598
1014 test 23 1 1 1 479
1014 test 24 2 2 1 511
1014 test 25 2 2 1 519
1014 test 26 2 2 1 519
1014 test 27 1 1 1 590
1014 test 28 2 2 1 558
1014 test 29 1 1 1 590
1014 test 30 2 2 1 574
1014 test 31 1 1 1 478
1014 test 32 1 1 1 854
1014 test 33 1 1 1 551
1014 test 34 2 2 1 511
1014 test 35 2 2 1 647
1014 test 36 2 2 1 519
1014 test 37 1 1 1 527
1014 test 38 1 1 1 663
1014 test 39 1 1 1 583
1014 test 40 2 2 1 487
1014 test 41 1 1 1 511
1014 test 42 2 2 1 511
1014 test 43 1 1 1 551
1014 test 44 1 1 1 487
1014 test 45 1 1 1 575
1014 test 46 2 2 1 622
1014 test 47 1 1 1 1207
1014 test 48 1 1 1 613
1014 test 49 2 2 1 638
1014 test 50 2 2 1 542
1014 test 51 2 2 1 502
1014 test 52 1 1 1 558
1014 test 53 1 1 1 518
1014 test 54 2 2 1 502
1014 test 55 2 2 1 606
1014 test 56 1 1 1 479
1014 test 57 1 1 1 503
1014 test 58 1 1 1 871
1014 test 59 2 2 1 599
1014 test 60 2 2 1 543
1014 test 61 1 1 1 727
1014 test 62 1 1 1 1167
1014 test 63 2 2 1 567
1014 test 64 1 1 1 479
1014 test 65 2 2 1 631
1014 test 66 2 2 1 719
1014 test 67 1 1 1 590
1014 test 68 2 2 1 597
1014 test 69 2 2 1 470
1014 test 70 2 2 1 526
1014 test 71 1 1 1 606
1014 test 72 1 1 1 646
1014 test 73 2 2 1 478
1014 test 74 1 1 1 598
1014 test 75 2 2 1 519
1014 test 76 1 1 1 542
1014 test 77 2 2 1 1087
1014 test 78 1 1 1 767
1014 test 79 1 1 1 615
1014 test 80 2 2 1 551
1014 test 81 2 2 1 463
