pp block trl_number cat_correct resp acc RT
1001 test 87 2 2 1 804
1001 test 88 1 1 1 828
1001 test 89 2 2 1 668
1001 test 90 2 2 1 612
1001 test 91 1 1 1 836
1001 test 92 1 1 1 797
1001 test 93 1 1 1 749
1001 test 94 2 2 1 765
1001 test 95 1 1 1 821
1001 test 96 2 2 1 1724
1001 test 97 2 2 1 947
1001 test 98 2 2 1 683
1001 test 99 1 2 0 635
1001 test 100 1 1 1 1619
1002 practice 0 1 1 1 1621
1002 practice 0 2 2 1 868
1002 practice 0 2 2 1 1509
1002 practice 0 1 1 1 668
1002 test 0 1 1 1 1253
1002 test 1 2 2 1 691
1002 test 2 2 2 1 715
1002 test 3 1 1 1 685
1002 test 4 1 1 1 678
1002 test 5 2 2 1 636
1002 test 6 1 1 1 1540
1002 test 7 1 1 1 683
1002 test 8 1 1 1 692
1002 test 9 1 1 1 836
1002 test 10 1 1 1 660
1002 test 11 2 2 1 651
1002 test 12 1 1 1 772
1002 test 13 2 2 1 644
1002 test 14 1 1 1 1036
1002 test 15 2 2 1 636
1002 test 16 1 1 1 604
1002 test 17 2 2 1 963
1002 test 18 1 1 1 4220
1002 test 19 2 2 1 1709
1002 test 20 2 2 1 2572
1002 test 21 2 2 1 1076
1002 test 22 1 1 1 780
1002 test 23 1 1 1 1404
1002 test 24 1 1 1 780
1002 test 25 2 2 1 757
1002 test 26 2 2 1 708
1002 test 27 2 2 1 867
1002 test 28 1 1 1 676
1002 test 29 1 1 1 732
1002 test 30 1 1 1 699
1002 test 31 1 1 1 683
1002 test 32 2 2 1 548
1002 test 33 1 1 1 668
1002 test 34 2 2 1 588
1002 test 35 1 1 1 676
1002 test 36 1 1 1 828
1002 test 37 2 2 1 684
1002 test 38 1 1 1 869
1002 test 39 2 2 1 675
1002 test 40 2 2 1 684
1002 test 41 1 1 1 692
1002 test 42 2 2 1 652
1002 test 43 2 2 1 828
1002 test 44 2 2 1 716
1002 test 45 2 2 1 1204
1002 test 46 1 1 1 596
1002 test 47 2 2 1 588
1002 test 48 1 1 1 605
1002 test 49 2 2 1 605
1002 test 50 1 1 1 645
1002 test 51 2 2 1 660
1002 test 52 1 1 1 876
1002 test 53 1 1 1 652
1002 test 54 1 1 1 613
1002 test 55 2 2 1 581
1002 test 56 1 1 1 748
1002 test 57 1 1 1 755
1002 test 58 2 2 1 667
1002 test 59 1 1 1 594
1002 test 60 1 1 1 708
1002 test 61 2 2 1 564
1002 test 62 2 2 1 636
1002 test 63 1 1 1 708
1002 test 64 1 1 1 716
1002 test 65 1 1 1 644
1002 test 66 2 2 1 580
1002 test 67 2 2 1 772
1002 test 68 2 2 1 781
1002 test 69 2 2 1 789
1002 test 70 1 1 1 677
1002 test 71 2 2 1 812
1002 test 72 2 2 1 941
1002 test 73 2 2 1 900
1002 test 74 1 1 1 684
1002 test 75 2 2 1 1828
1002 test 76 1 1 1 907
1002 test 77 1 1 1 684
1002 test 78 2 2 1 916
1002 test 79 2 2 1 628
1002 test 80 1 1 1 764
1002 test 81 2 2 1 1579
1002 test 82 2 2 1 780
1002 test 83 2 2 1 748
1002 test 84 2 2 1 635
1002 test 85 1 1 1 748
1002 test 86 1 1 1 612
1002 test 87 2 2 1 884
1002 test 88 1 1 1 701
1002 test 89 2 2 1 653
1002 test 90 2 2 1 661
1002 test 91 1 1 1 661
1002 test 92 1 1 1 1300
1002 test 93 1 1 1 668
1002 test 94 2 2 1 779
1002 test 95 1 1 1 644
1002 test 96 2 2 1 683
1002 test 97 2 2 1 1260
1002 test 98 2 2 1 652
1002 test 99 1 1 1 748
1002 test 100 1 1 1 772
1003 practice 0 1 1 1 1270
1003 practice 0 2 2 1 837
1003 practice 0 2 2 1 876
1003 practice 0 1 1 1 837
1003 test 0 1 1 1 741
1003 test 1 2 2 1 739
1003 test 2 2 2 1 939
1003 test 3 1 1 1 603
1003 test 4 1 1 1 605
1003 test 5 2 2 1 707
1003 test 6 1 1 1 1068
1003 test 7 1 1 1 740
1003 test 8 1 1 1 715
1003 test 9 1 1 1 1316
1003 test 10 1 1 1 916
1003 test 11 2 2 1 781
1003 test 12 1 1 1 844
1003 test 13 2 2 1 749
1003 test 14 1 1 1 1293
1003 test 15 2 2 1 997
1003 test 16 1 1 1 909
1003 test 17 2 2 1 1020
1003 test 18 1 1 1 1226
1003 test 19 2 2 1 907
1003 test 20 2 2 1 812
1003 test 21 2 2 1 835
1003 test 22 1 1 1 948
1003 test 23 1 1 1 708
1003 test 24 1 1 1 820
1003 test 25 2 1 0 740
1003 test 26 2 2 1 1108
1003 test 27 2 2 1 764
1003 test 28 1 1 1 828
1003 test 29 1 1 1 820
1003 test 30 1 1 1 988
1003 test 31 1 1 1 710
1003 test 32 2 2 1 564
1003 test 33 1 1 1 789
1003 test 34 2 2 1 686
1003 test 35 1 1 1 725
1003 test 36 1 1 1 666
1003 test 37 2 2 1 659
1003 test 38 1 1 1 1244
1003 test 39 2 2 1 1467
1003 test 40 2 2 1 1396
1003 test 41 1 1 1 948
1003 test 42 2 2 1 700
1003 test 43 2 2 1 1429
1003 test 44 2 2 1 788
1003 test 45 2 2 1 972
1003 test 46 1 1 1 685
1003 test 47 2 2 1 844
1003 test 48 1 1 1 701
1003 test 49 2 2 1 974
1003 test 50 1 1 1 1101
1003 test 51 2 2 1 1037
1003 test 52 1 1 1 965
1003 test 53 1 1 1 1052
1003 test 54 1 1 1 867
1003 test 55 2 2 1 970
1003 test 56 1 1 1 1548
1003 test 57 1 1 1 756
1003 test 58 2 2 1 1012
1003 test 59 1 1 1 731
1003 test 60 1 1 1 1349
1003 test 61 2 2 1 660
1003 test 62 2 2 1 796
1003 test 63 1 1 1 932
1003 test 64 1 1 1 916
1003 test 65 1 1 1 1076
1003 test 66 2 2 1 1052
1003 test 67 2 2 1 1181
1003 test 68 2 2 1 868
1003 test 69 2 2 1 1044
1003 test 70 1 1 1 852
1003 test 71 2 2 1 868
1003 test 72 2 2 1 851
1003 test 73 2 2 1 885
1003 test 74 1 1 1 812
1003 test 75 2 2 1 708
1003 test 76 1 1 1 755
1003 test 77 1 1 1 692
1003 test 78 2 2 1 652
1003 test 79 2 2 1 805
1003 test 80 1 1 1 1140
1003 test 81 2 2 1 708
1003 test 82 2 2 1 845
1003 test 83 2 2 1 772
1003 test 84 2 2 1 1710
1003 test 85 1 1 1 1013
1003 test 86 1 1 1 789
1003 test 87 2 2 1 1693
1003 test 88 1 1 1 909
1003 test 89 2 2 1 709
1003 test 90 2 2 1 1236
1003 test 91 1 1 1 893
1003 test 92 1 1 1 803
1003 test 93 1 1 1 764
1003 test 94 2 1 0 788
1003 test 95 1 1 1 924
1003 test 96 2 2 1 804
1003 test 97 2 2 1 829
1003 test 98 2 2 1 1036
1003 test 99 1 1 1 1037
1003 test 100 1 1 1 988
1010 practice 0 1 1 1 654
1010 practice 0 2 2 1 748
1010 practice 0 2 2 1 846
1010 practice 0 1 1 1 570
1010 test 0 1 1 1 1007
1010 test 1 2 1 0 722
1010 test 2 2 2 1 790
1010 test 3 1 1 1 647
1010 test 4 1 1 1 621
1010 test 5 2 2 1 1038
1010 test 6 1 1 1 828
1010 test 7 1 1 1 654
1010 test 8 1 1 1 1068
1010 test 9 1 1 1 893
1010 test 10 1 1 1 812
1010 test 11 2 2 1 757
1010 test 12 1 1 1 662
1010 test 13 2 2 1 670
1010 test 14 1 1 1 862
1010 test 15 2 2 1 897
1010 test 16 1 1 1 725
1010 test 17 2 2 1 854
1010 test 18 1 1 1 862
1010 test 19 2 1 0 653
1010 test 20 2 2 1 718
1010 test 21 2 2 1 791
1010 test 22 1 1 1 630
1010 test 23 1 1 1 878
1010 test 24 1 1 1 813
1010 test 25 2 2 1 702
1010 test 26 2 2 1 885
1010 test 27 2 2 1 654
1010 test 28 1 1 1 687
1010 test 29 1 1 1 733
1010 test 30 1 1 1 639
1010 test 31 1 1 1 615
1010 test 32 2 2 1 662
1010 test 33 1 1 1 750
1010 test 34 2 2 1 718
1010 test 35 1 1 1 646
1010 test 36 1 1 1 629
1010 test 37 2 2 1 621
1010 test 38 1 1 1 781
1010 test 39 2 2 1 709
1010 test 40 2 2 1 709
1010 test 41 1 1 1 629
1010 test 42 2 2 1 614
1010 test 43 2 1 0 590
1010 test 44 2 2 1 750
1010 test 45 2 2 1 717
1010 test 46 1 2 0 901
1010 test 47 2 2 1 766
1010 test 48 1 1 1 606
1010 test 49 2 2 1 813
1010 test 50 1 1 1 735
1010 test 51 2 2 1 856
1010 test 52 1 1 1 734
1010 test 53 1 1 1 790
1010 test 54 1 1 1 982
1010 test 55 2 2 1 621
1010 test 56 1 2 0 830
1010 test 57 1 1 1 1094
1010 test 58 2 2 1 910
1010 test 59 1 1 1 681
1010 test 60 1 1 1 590
1010 test 61 2 2 1 582
1010 test 62 2 2 1 567
1010 test 63 1 1 1 646
1010 test 64 1 1 1 750
1010 test 65 1 1 1 974
1010 test 66 2 2 1 742
1010 test 67 2 1 0 966
1010 test 68 2 2 1 740
1010 test 69 2 2 1 718
1010 test 70 1 1 1 806
1010 test 71 2 2 1 622
1010 test 72 2 2 1 630
1010 test 73 2 2 1 600
1010 test 74 1 1 1 566
1010 test 75 2 2 1 774
1010 test 76 1 1 1 637
1010 test 77 1 1 1 685
1010 test 78 2 2 1 654
1010 test 79 2 2 1 694
1010 test 80 1 1 1 653
1010 test 81 2 2 1 630
1010 test 82 2 2 1 654
1010 test 83 2 2 1 790
1010 test 84 2 2 1 798
1010 test 85 1 1 1 726
1010 test 86 1 1 1 717
1010 test 87 2 2 1 703
1010 test 88 1 1 1 838
1010 test 89 2 2 1 653
1010 test 90 2 2 1 765
1010 test 91 1 1 1 598
1010 test 92 1 1 1 982
1010 test 93 1 1 1 542
1010 test 94 2 2 1 598
1010 test 95 1 1 1 687
1010 test 96 2 2 1 662
1010 test 97 2 2 1 646
1010 test 98 2 1 0 582
1010 test 99 1 1 1 774
1010 test 100 1 1 1 765
1011 practice 0 1 1 1 839
1011 practice 0 2 2 1 589
1011 practice 0 2 2 1 870
1011 practice 0 1 1 1 532
1011 test 0 1 1 1 749
1011 test 1 2 2 1 563
1011 test 2 2 2 1 740
1011 test 3 1 1 1 550
1011 test 4 1 1 1 547
1011 test 5 2 2 1 589
1011 test 6 1 1 1 628
1011 test 7 1 1 1 596
1011 test 8 1 1 1 540
1011 test 9 1 2 0 756
1011 test 10 1 1 1 507
1011 test 11 2 2 1 636
1011 test 12 1 1 1 563
1011 test 13 2 2 1 613
1011 test 14 1 1 1 923
1011 test 15 2 1 0 541
1011 test 16 1 1 1 702
1011 test 17 2 2 1 685
1011 test 18 1 1 1 973
1011 test 19 2 2 1 629
1011 test 20 2 2 1 677
1011 test 21 2 2 1 532
1011 test 22 1 1 1 629
1011 test 23 1 1 1 972
1011 test 24 1 1 1 764
1011 test 25 2 2 1 636
1011 test 26 2 2 1 628
1011 test 27 2 2 1 541
1011 test 28 1 1 1 580
1011 test 29 1 1 1 484
1011 test 30 1 1 1 468
1011 test 31 1 1 1 556
1011 test 32 2 2 1 580
1011 test 33 1 1 1 756
1011 test 34 2 2 1 557
1011 test 35 1 1 1 580
1011 test 36 1 1 1 612
1011 test 37 2 1 0 509
1011 test 38 1 1 1 604
1011 test 39 2 2 1 652
1011 test 40 2 2 1 700
1011 test 41 1 1 1 612
1011 test 42 2 2 1 588
1011 test 43 2 2 1 669
1011 test 44 2 2 1 572
1011 test 45 2 2 1 613
1011 test 46 1 1 1 885
1011 test 47 2 2 1 717
1011 test 48 1 1 1 621
1011 test 49 2 2 1 685
1011 test 50 1 1 1 637
1011 test 51 2 2 1 566
1011 test 52 1 1 1 675
1011 test 53 1 1 1 540
1011 test 54 1 1 1 644
1011 test 55 2 2 1 700
1011 test 56 1 1 1 572
1011 test 57 1 1 1 708
1011 test 58 2 2 1 572
1011 test 59 1 1 1 540
1011 test 60 1 1 1 796
1011 test 61 2 2 1 556
1011 test 62 2 2 1 541
1011 test 63 1 1 1 548
1011 test 64 1 1 1 524
1011 test 65 1 1 1 550
1011 test 66 2 2 1 693
1011 test 67 2 2 1 957
1011 test 68 2 2 1 549
1011 test 69 2 2 1 893
1011 test 70 1 1 1 645
1011 test 71 2 2 1 525
1011 test 72 2 2 1 572
1011 test 73 2 2 1 685
1011 test 74 1 1 1 572
1011 test 75 2 2 1 484
1011 test 76 1 1 1 644
1011 test 77 1 1 1 693
1011 test 78 2 2 1 765
1011 test 79 2 2 1 525
1011 test 80 1 1 1 581
1011 test 81 2 2 1 550
1011 test 82 2 2 1 620
1011 test 83 2 2 1 572
1011 test 84 2 2 1 580
1011 test 85 1 1 1 612
1011 test 86 1 1 1 604
1011 test 87 2 2 1 596
1011 test 88 1 1 1 499
1011 test 89 2 2 1 549
1011 test 90 2 2 1 604
1011 test 91 1 1 1 580
1011 test 92 1 2 0 635
1011 test 93 1 1 1 620
1011 test 94 2 2 1 548
1011 test 95 1 1 1 573
1011 test 96 2 2 1 548
1011 test 97 2 2 1 484
1011 test 98 2 1 0 668
1011 test 99 1 2 0 613
1011 test 100 1 1 1 573
1012 practice 0 1 1 1 1390
1012 practice 0 2 2 1 1563
1012 practice 0 2 2 1 1118
1012 practice 0 1 1 1 901
1012 test 0 1 1 1 1092
1012 test 1 2 2 1 723
1012 test 2 2 2 1 1035
1012 test 3 1 1 1 1004
1012 test 4 1 1 1 772
1012 test 5 2 2 1 763
1012 test 6 1 1 1 1227
1012 test 7 1 1 1 940
1012 test 8 1 1 1 931
1012 test 9 1 1 1 1100
1012 test 10 1 1 1 1100
1012 test 11 2 2 1 837
1012 test 12 1 1 1 964
1012 test 13 2 2 1 876
1012 test 14 1 1 1 740
1012 test 15 2 2 1 716
1012 test 16 1 1 1 763
1012 test 17 2 2 1 1060
1012 test 18 1 1 1 964
1012 test 19 2 2 1 812
1012 test 20 2 2 1 693
1012 test 21 2 2 1 669
1012 test 22 1 1 1 741
1012 test 23 1 1 1 1077
1012 test 24 1 1 1 1325
1012 test 25 2 2 1 773
1012 test 26 2 2 1 963
1012 test 27 2 2 1 804
1012 test 28 1 1 1 763
1012 test 29 1 1 1 1219
1012 test 30 1 1 1 1003
1012 test 31 1 1 1 764
1012 test 32 2 2 1 724
1012 test 33 1 1 1 812
1012 test 34 2 2 1 684
1012 test 35 1 1 1 748
1012 test 36 1 1 1 1116
1012 test 37 2 2 1 652
1012 test 38 1 1 1 1037
1012 test 39 2 2 1 1612
1012 test 40 2 2 1 909
1012 test 41 1 1 1 756
1012 test 42 2 2 1 620
1012 test 43 2 2 1 996
1012 test 44 2 2 1 701
1012 test 45 2 2 1 1524
1012 test 46 1 1 1 1020
1012 test 47 2 2 1 981
1012 test 48 1 1 1 1069
1012 test 49 2 2 1 741
1012 test 50 1 1 1 764
1012 test 51 2 2 1 868
1012 test 52 1 1 1 893
1012 test 53 1 1 1 1045
1012 test 54 1 1 1 780
1012 test 55 2 2 1 715
1012 test 56 1 1 1 955
1012 test 57 1 1 1 1596
1012 test 58 2 2 1 1004
1012 test 59 1 1 1 1068
1012 test 60 1 1 1 1116
1012 test 61 2 2 1 1316
1012 test 62 2 2 1 764
1012 test 63 1 1 1 797
1012 test 64 1 1 1 804
1012 test 65 1 1 1 1101
1012 test 66 2 2 1 725
1012 test 67 2 2 1 1149
1012 test 68 2 2 1 708
1012 test 69 2 2 1 940
1012 test 70 1 1 1 1085
1012 test 71 2 2 1 716
1012 test 72 2 2 1 764
1012 test 73 2 2 1 685
1012 test 74 1 1 1 692
1012 test 75 2 2 1 700
1012 test 76 1 1 1 667
1012 test 77 1 1 1 900
1012 test 78 2 2 1 692
1012 test 79 2 2 1 668
1012 test 80 1 1 1 724
1012 test 81 2 2 1 556
1012 test 82 2 2 1 884
1012 test 83 2 2 1 628
1012 test 84 2 2 1 668
1012 test 85 1 1 1 1147
1012 test 86 1 1 1 956
1012 test 87 2 2 1 748
1012 test 88 1 1 1 692
1012 test 89 2 2 1 700
1012 test 90 2 2 1 1076
1012 test 91 1 1 1 724
1012 test 92 1 1 1 1300
1012 test 93 1 1 1 1124
1012 test 94 2 2 1 644
1012 test 95 1 1 1 741
1012 test 96 2 2 1 869
1012 test 97 2 2 1 893
1012 test 98 2 2 1 691
1012 test 99 1 1 1 932
1012 test 100 1 1 1 884
1013 practice 0 1 1 1 944
1013 practice 0 2 2 1 915
1013 practice 0 2 2 1 1041
1013 practice 0 1 1 1 777
1013 test 0 1 1 1 684
1013 test 1 2 2 1 765
1013 test 2 2 2 1 1614
1013 test 3 1 1 1 590
1013 test 4 1 1 1 598
1013 test 5 2 2 1 958
1013 test 6 1 1 1 774
1013 test 7 1 1 1 654
1013 test 8 1 1 1 598
1013 test 9 1 1 1 510
1013 test 10 1 1 1 494
1013 test 11 2 2 1 775
1013 test 12 1 1 1 799
1013 test 13 2 2 1 783
1013 test 14 1 1 1 919
1013 test 15 2 2 1 1069
1013 test 16 1 1 1 709
1013 test 17 2 2 1 1398
1013 test 18 1 1 1 1414
1013 test 19 2 2 1 1662
1013 test 20 2 2 1 1213
1013 test 21 2 2 1 822
1013 test 22 1 1 1 726
1013 test 23 1 1 1 1062
1013 test 24 1 1 1 919
1013 test 25 2 2 1 1126
1013 test 26 2 2 1 1095
1013 test 27 2 2 1 766
1013 test 28 1 1 1 806
1013 test 29 1 1 1 726
1013 test 30 1 1 1 862
1013 test 31 1 1 1 630
1013 test 32 2 2 1 846
1013 test 33 1 1 1 790
1013 test 34 2 2 1 830
1013 test 35 1 1 1 1045
1013 test 36 1 1 1 1454
1013 test 37 2 2 1 782
1013 test 38 1 1 1 870
1013 test 39 2 2 1 894
1013 test 40 2 2 1 886
1013 test 41 1 1 1 702
1013 test 42 2 2 1 886
1013 test 43 2 2 1 2478
1013 test 44 2 2 1 974
1013 test 45 2 2 1 1606
1013 test 46 1 1 1 1334
1013 test 47 2 2 1 926
1013 test 48 1 1 1 710
1013 test 49 2 2 1 1342
1013 test 50 1 1 1 1222
1013 test 51 2 2 1 1014
1013 test 52 1 1 1 1095
1013 test 53 1 1 1 654
1013 test 54 1 1 1 743
1013 test 55 2 2 1 781
1013 test 56 1 1 1 941
1013 test 57 1 1 1 1166
1013 test 58 2 2 1 886
1013 test 59 1 1 1 613
1013 test 60 1 1 1 838
1013 test 61 2 2 1 742
1013 test 62 2 2 1 774
1013 test 63 1 1 1 742
1013 test 64 1 1 1 2655
1013 test 65 1 1 1 1127
1013 test 66 2 2 1 855
1013 test 67 2 2 1 1399
1013 test 68 2 2 1 726
1013 test 69 2 2 1 1333
1013 test 70 1 1 1 901
1013 test 71 2 2 1 790
1013 test 72 2 2 1 837
1013 test 73 2 2 1 822
1013 test 74 1 1 1 846
1013 test 75 2 2 1 790
1013 test 76 1 1 1 822
1013 test 77 1 1 1 1030
1013 test 78 2 2 1 870
1013 test 79 2 2 1 663
1013 test 80 1 1 1 742
1013 test 81 2 2 1 735
1013 test 82 2 2 1 741
1013 test 83 2 2 1 911
1013 test 84 2 2 1 806
1013 test 85 1 1 1 966
1013 test 86 1 1 1 813
1013 test 87 2 2 1 2750
1013 test 88 1 1 1 846
1013 test 89 2 2 1 774
1013 test 90 2 2 1 726
1013 test 91 1 1 1 830
1013 test 92 1 1 1 966
1013 test 93 1 1 1 614
1013 test 94 2 2 1 710
1013 test 95 1 1 1 902
1013 test 96 2 2 1 799
1013 test 97 2 2 1 639
1013 test 98 2 2 1 1022
1013 test 99 1 1 1 878
1013 test 100 1 1 1 758
1014 practice 0 1 1 1 612
1014 practice 0 2 2 1 536
1014 practice 0 2 2 1 520
1014 practice 0 1 1 1 568
1014 test 0 1 1 1 736
1014 test 1 2 2 1 581
1014 test 2 2 2 1 607
1014 test 3 1 1 1 598
1014 test 4 1 1 1 655
1014 test 5 2 2 1 686
1014 test 6 1 1 1 855
1014 test 7 1 1 1 631
1014 test 8 1 1 1 1527
1014 test 9 1 1 1 719
1014 test 10 1 1 1 678
1014 test 11 2 2 1 582
1014 test 12 1 1 1 614
1014 test 13 2 2 1 598
1014 test 14 1 1 1 767
1014 test 15 2 2 1 615
1014 test 16 1 1 1 615
1014 test 17 2 2 1 951
1014 test 18 1 1 1 1095
1014 test 19 2 2 1 591
1014 test 20 2 2 1 671
1014 test 21 2 2 1 598
1014 test 22 1 1 1 591
1014 test 23 1 1 1 686
1014 test 24 1 1 1 599
1014 test 25 2 2 1 614
1014 test 26 2 2 1 735
1014 test 27 2 2 1 735
1014 test 28 1 1 1 615
1014 test 29 1 1 1 543
1014 test 30 1 1 1 519
1014 test 31 1 1 1 630
1014 test 32 2 2 1 542
1014 test 33 1 1 1 582
1014 test 34 2 2 1 494
1014 test 35 1 1 1 542
1014 test 36 1 1 1 791
1014 test 37 2 2 1 751
1014 test 38 1 1 1 703
1014 test 39 2 2 1 583
1014 test 40 2 2 1 671
1014 test 41 1 1 1 631
1014 test 42 2 2 1 486
1014 test 43 2 2 1 654
1014 test 44 2 2 1 614
1014 test 45 2 2 1 582
1014 test 46 1 2 0 686
1014 test 47 2 2 1 807
1014 test 48 1 1 1 655
1014 test 49 2 2 1 751
1014 test 50 1 1 1 991
1014 test 51 2 2 1 847
1014 test 52 1 1 1 775
1014 test 53 1 1 1 710
1014 test 54 1 1 1 590
1014 test 55 2 2 1 702
1014 test 56 1 1 1 870
1014 test 57 1 1 1 783
1014 test 58 2 2 1 679
1014 test 59 1 1 1 575
1014 test 60 1 1 1 1383
1014 test 61 2 2 1 646
1014 test 62 2 2 1 1239
1014 test 63 1 1 1 1278
1014 test 64 1 1 1 758
1014 test 65 1 1 1 703
1014 test 66 2 2 1 686
1014 test 67 2 2 1 807
1014 test 68 2 2 1 591
1014 test 69 2 2 1 655
1014 test 70 1 1 1 679
1014 test 71 2 2 1 1151
1014 test 72 2 2 1 831
