pp block trl_number cat_correct resp acc RT
1001 test 89 2 2 1 2684
1001 test 90 2 2 1 3091
1001 test 91 1 2 0 4859
1001 test 92 2 1 0 2762
1001 test 93 2 2 1 3466
1001 test 94 1 1 1 2083
1001 test 95 2 2 1 3099
1001 test 96 2 2 1 2868
1001 test 97 2 2 1 2819
1001 test 98 2 2 1 1772
1001 test 99 2 2 1 2099
1001 test 100 1 1 1 2250
1002 practice 0 1 1 1 6482
1002 practice 0 1 1 1 7805
1002 practice 0 2 2 1 2022
1002 practice 0 2 2 1 1836
1002 test 0 2 1 0 3413
1002 test 1 2 2 1 1764
1002 test 2 2 2 1 2700
1002 test 3 1 1 1 4227
1002 test 4 1 1 1 3108
1002 test 5 1 1 1 1913
1002 test 6 1 1 1 3883
1002 test 7 1 1 1 3812
1002 test 8 2 2 1 2268
1002 test 9 1 1 1 4476
1002 test 10 2 2 1 1380
1002 test 11 2 2 1 1588
1002 test 12 1 1 1 4138
1002 test 13 2 2 1 1540
1002 test 14 2 2 1 2460
1002 test 15 1 1 1 2571
1002 test 16 1 1 1 4692
1002 test 17 2 2 1 3107
1002 test 18 1 1 1 5043
1002 test 19 2 2 1 4332
1002 test 20 2 2 1 4116
1002 test 21 1 1 1 2907
1002 test 22 2 2 1 4244
1002 test 23 1 1 1 11293
1002 test 24 1 2 0 3660
1002 test 25 1 1 1 15516
1002 test 26 1 1 1 5212
1002 test 27 1 1 1 2507
1002 test 28 1 1 1 1925
1002 test 29 2 1 0 7612
1002 test 30 1 1 1 8460
1002 test 31 2 2 1 3725
1002 test 32 1 1 1 5860
1002 test 33 2 2 1 3459
1002 test 34 1 1 1 3067
1002 test 35 2 2 1 3059
1002 test 36 2 2 1 2451
1002 test 37 1 1 1 4612
1002 test 38 2 2 1 4819
1002 test 39 1 1 1 8396
1002 test 40 1 1 1 3994
1002 test 41 1 1 1 2436
1002 test 42 2 2 1 3619
1002 test 43 2 2 1 12875
1002 test 44 1 1 1 2579
1002 test 45 1 1 1 2212
1002 test 46 1 1 1 1748
1002 test 47 1 1 1 2852
1002 test 48 1 1 1 1308
1002 test 49 1 1 1 5180
1002 test 50 1 1 1 5812
1002 test 51 1 1 1 2780
1002 test 52 2 2 1 9420
1002 test 53 2 2 1 1658
1002 test 54 2 2 1 1893
1002 test 55 1 1 1 2484
1002 test 56 1 1 1 2636
1002 test 57 1 1 1 5778
1002 test 58 2 2 1 4971
1002 test 59 1 1 1 4563
1002 test 60 1 1 1 2788
1002 test 61 1 1 1 4578
1002 test 62 2 2 1 10620
1002 test 63 1 1 1 5204
1002 test 64 2 2 1 1786
1002 test 65 2 2 1 1692
1002 test 66 2 2 1 4108
1002 test 67 1 1 1 3371
1002 test 68 1 2 0 10044
1002 test 69 2 2 1 3004
1002 test 70 1 2 0 4917
1002 test 71 1 1 1 1971
1002 test 72 2 2 1 5947
1002 test 73 1 1 1 2162
1002 test 74 2 2 1 3372
1002 test 75 2 2 1 5020
1002 test 76 1 1 1 3316
