pp block trl_number cat_correct resp acc RT
1000 test 76 2 1 0 3188
1000 test 77 2 2 1 4621
1000 test 78 1 1 1 2309
1000 test 79 2 2 1 3871
1000 test 80 1 1 1 4012
1000 test 81 2 2 1 3180
1000 test 82 1 1 1 2925
1000 test 83 2 2 1 3397
1000 test 84 1 1 1 3477
1000 test 85 1 1 1 2070
1000 test 86 2 2 1 1621
1000 test 87 2 2 1 2365
1000 test 88 2 2 1 3269
1000 test 89 2 1 0 3716
1000 test 90 1 1 1 1692
1000 test 91 1 1 1 1260
1000 test 92 2 2 1 3556
1000 test 93 1 1 1 3477
1000 test 94 1 1 1 2588
1000 test 95 1 1 1 2757
1000 test 96 2 2 1 3661
1000 test 97 2 2 1 2661
1000 test 98 2 2 1 6092
1000 test 99 1 1 1 4700
1000 test 100 1 1 1 3004
1001 practice 0 2 2 1 3247
1001 practice 0 2 2 1 1705
1001 practice 0 1 1 1 1400
1001 practice 0 1 1 1 1519
1001 test 0 2 2 1 1624
1001 test 1 1 1 1 1437
1001 test 2 2 1 0 1582
1001 test 3 1 1 1 1877
1001 test 4 2 2 1 1573
1001 test 5 2 1 0 1813
1001 test 6 2 2 1 1957
1001 test 7 2 1 0 4797
1001 test 8 1 1 1 1485
1001 test 9 1 1 1 1936
1001 test 10 2 2 1 1732
1001 test 11 1 1 1 1700
1001 test 12 2 2 1 1629
1001 test 13 2 2 1 3453
1001 test 14 1 1 1 1869
1001 test 15 1 1 1 1460
1001 test 16 2 2 1 1340
1001 test 17 2 2 1 2404
1001 test 18 1 1 1 2045
1001 test 19 2 1 0 2285
1001 test 20 1 1 1 2565
1001 test 21 1 1 1 2012
1001 test 22 2 2 1 2174
1001 test 23 1 1 1 2477
1001 test 24 2 2 1 3837
1001 test 25 1 1 1 1670
1001 test 26 2 2 1 4941
1001 test 27 1 1 1 2477
1001 test 28 2 2 1 3229
1001 test 29 1 1 1 1837
1001 test 30 1 2 0 2397
1001 test 31 2 2 1 1573
1001 test 32 1 1 1 2060
1001 test 33 2 2 1 2285
1001 test 34 1 1 1 2397
1001 test 35 2 2 1 2620
1001 test 36 1 1 1 4460
1001 test 37 1 1 1 2564
1001 test 38 2 2 1 1325
1001 test 39 2 1 0 1638
1001 test 40 2 2 1 1958
1001 test 41 2 2 1 3653
1001 test 42 1 1 1 1988
1001 test 43 2 2 1 1349
1001 test 44 2 2 1 1925
1001 test 45 1 1 1 3837
1001 test 46 1 1 1 3764
1001 test 47 1 1 1 2094
1001 test 48 2 1 0 1693
1001 test 49 1 1 1 3589
1001 test 50 2 2 1 2942
1001 test 51 1 1 1 4293
1001 test 52 1 1 1 3822
1001 test 53 2 2 1 6044
1001 test 54 2 2 1 3156
1001 test 55 1 1 1 2478
1001 test 56 2 2 1 2581
1001 test 57 1 1 1 4029
1001 test 58 1 1 1 2173
1001 test 59 2 2 1 1981
1001 test 60 1 1 1 2068
1001 test 61 2 2 1 2301
1001 test 62 2 2 1 3540
1001 test 63 1 1 1 2364
1001 test 64 1 1 1 3380
1001 test 65 1 1 1 1639
1001 test 66 2 2 1 1709
1001 test 67 1 1 1 1493
1001 test 68 2 2 1 1685
1001 test 69 1 1 1 5678
1001 test 70 2 2 1 2349
1001 test 71 2 2 1 1661
1001 test 72 1 1 1 1324
1001 test 73 1 1 1 2974
1001 test 74 1 1 1 1117
1001 test 75 2 1 0 8205
1001 test 76 2 2 1 5565
1001 test 77 2 2 1 4342
1001 test 78 1 1 1 2564
1001 test 79 2 2 1 5076
1001 test 80 1 1 1 2308
1001 test 81 2 2 1 1308
1001 test 82 1 1 1 4198
1001 test 83 2 2 1 7950
1001 test 84 1 2 0 2661
1001 test 85 1 1 1 1357
1001 test 86 2 2 1 4132
1001 test 87 2 2 1 4756
1001 test 88 2 2 1 5148
1001 test 89 2 2 1 2757
1001 test 90 1 1 1 3357
1001 test 91 1 1 1 2189
1001 test 92 2 2 1 2134
1001 test 93 1 1 1 2893
1001 test 94 1 1 1 5955
1001 test 95 1 1 1 5452
1001 test 96 2 2 1 3933
1001 test 97 2 2 1 2093
1001 test 98 2 2 1 2645
1001 test 99 1 2 0 2925
1001 test 100 1 1 1 2581
1002 practice 0 2 2 1 2366
1002 practice 0 2 2 1 1256
1002 practice 0 1 1 1 1361
1002 practice 0 1 1 1 1039
1002 test 0 2 2 1 863
1002 test 1 1 1 1 1197
1002 test 2 2 2 1 1853
1002 test 3 1 1 1 1436
1002 test 4 2 2 1 1852
1002 test 5 2 2 1 1485
1002 test 6 2 2 1 1182
1002 test 7 2 1 0 4797
1002 test 8 1 1 1 2069
1002 test 9 1 1 1 4637
1002 test 10 2 2 1 1444
1002 test 11 1 1 1 1132
1002 test 12 2 2 1 1348
1002 test 13 2 2 1 2076
1002 test 14 1 1 1 1028
1002 test 15 1 1 1 1612
1002 test 16 2 2 1 2989
1002 test 17 2 2 1 2101
1002 test 18 1 1 1 1109
1002 test 19 2 2 1 1501
1002 test 20 1 1 1 1348
1002 test 21 1 1 1 1501
1002 test 22 2 2 1 2197
1002 test 23 1 1 1 2781
1002 test 24 2 2 1 1732
1002 test 25 1 1 1 1404
1002 test 26 2 2 1 1068
1002 test 27 1 1 1 1452
1002 test 28 2 2 1 1117
1002 test 29 1 1 1 1830
1002 test 30 1 1 1 1269
1002 test 31 2 2 1 998
1002 test 32 1 1 1 3845
1002 test 33 2 2 1 1244
1002 test 34 1 1 1 1117
1002 test 35 2 2 1 964
1002 test 36 1 1 1 1181
1002 test 37 1 1 1 1045
1002 test 38 2 2 1 1788
1002 test 39 2 1 0 5133
1002 test 40 2 2 1 3877
1002 test 41 2 2 1 2975
1002 test 42 1 1 1 1925
1002 test 43 2 2 1 941
1002 test 44 2 2 1 1292
1002 test 45 1 1 1 1516
1002 test 46 1 1 1 1260
1002 test 47 1 1 1 1381
1002 test 48 2 2 1 1021
1002 test 49 1 1 1 1781
1002 test 50 2 2 1 2037
1002 test 51 1 1 1 1253
1002 test 52 1 1 1 1973
1002 test 53 2 2 1 1117
1002 test 54 2 2 1 3901
1002 test 55 1 1 1 3157
1002 test 56 2 2 1 2100
1002 test 57 1 1 1 2692
1002 test 58 1 1 1 1309
1002 test 59 2 2 1 1013
1002 test 60 1 1 1 3326
1002 test 61 2 2 1 1709
1002 test 62 2 2 1 998
1002 test 63 1 1 1 2005
1002 test 64 1 1 1 1182
1002 test 65 1 1 1 1086
1002 test 66 2 2 1 798
1002 test 67 1 1 1 1404
1002 test 68 2 2 1 2101
1002 test 69 1 1 1 3125
1002 test 70 2 2 1 1205
1002 test 71 2 2 1 988
1002 test 72 1 1 1 885
1002 test 73 1 1 1 1206
1002 test 74 1 1 1 1013
1002 test 75 2 2 1 1350
1002 test 76 2 2 1 2254
1002 test 77 2 2 1 1070
1002 test 78 1 1 1 1677
1002 test 79 2 2 1 830
1002 test 80 1 1 1 2140
1002 test 81 2 2 1 1021
1002 test 82 1 1 1 1589
1002 test 83 2 2 1 1365
1002 test 84 1 1 1 1621
1002 test 85 1 1 1 1045
1002 test 86 2 2 1 908
1002 test 87 2 2 1 1437
1002 test 88 2 2 1 1973
1002 test 89 2 2 1 2974
1002 test 90 1 1 1 1006
1002 test 91 1 1 1 1037
1002 test 92 2 2 1 1781
1002 test 93 1 1 1 1342
1002 test 94 1 1 1 1605
1002 test 95 1 1 1 3140
1002 test 96 2 2 1 2068
1002 test 97 2 2 1 1292
1002 test 98 2 2 1 1701
1002 test 99 1 1 1 1556
1002 test 100 1 1 1 1557
1003 practice 0 2 2 1 1711
1003 practice 0 2 2 1 2350
1003 practice 0 1 1 1 1040
1003 practice 0 1 1 1 1471
1003 test 0 2 2 1 1985
1003 test 1 1 1 1 1708
1003 test 2 2 2 1 1598
1003 test 3 1 1 1 2285
1003 test 4 2 2 1 2661
1003 test 5 2 2 1 4069
1003 test 6 2 2 1 1596
1003 test 7 2 2 1 6710
1003 test 8 1 1 1 3094
1003 test 9 1 1 1 4766
1003 test 10 2 2 1 1365
1003 test 11 1 1 1 1389
1003 test 12 2 2 1 1228
1003 test 13 2 2 1 1564
1003 test 14 1 2 0 1580
1003 test 15 1 1 1 1949
1003 test 16 2 2 1 1676
1003 test 17 2 2 1 3197
1003 test 18 1 1 1 2686
1003 test 19 2 2 1 4278
1003 test 20 1 1 1 6133
1003 test 21 1 1 1 3740
1003 test 22 2 2 1 2533
1003 test 23 1 1 1 5620
1003 test 24 2 2 1 1118
1003 test 25 1 1 1 3295
1003 test 26 2 2 1 6253
1003 test 27 1 1 1 5141
1003 test 28 2 2 1 2876
1003 test 29 1 1 1 1356
1003 test 30 1 1 1 4405
1003 test 31 2 2 1 1717
1003 test 32 1 1 1 2494
1003 test 33 2 2 1 2589
1003 test 34 1 1 1 1103
1003 test 35 2 2 1 1246
1003 test 36 1 1 1 3365
1003 test 37 1 1 1 1525
1003 test 38 2 2 1 5757
1003 test 39 2 2 1 4477
1003 test 40 2 2 1 2772
1003 test 41 2 2 1 1862
1003 test 42 1 1 1 3302
1003 test 43 2 2 1 1477
1003 test 44 2 2 1 2078
1003 test 45 1 1 1 4501
1003 test 46 1 1 1 4300
1003 test 47 1 1 1 3044
1003 test 48 2 2 1 2549
1003 test 49 1 1 1 4060
1003 test 50 2 1 0 1494
1003 test 51 1 1 1 3718
1003 test 52 1 1 1 2830
1003 test 53 2 2 1 2733
1003 test 54 2 2 1 3406
1003 test 55 1 1 1 4302
1003 test 56 2 2 1 3164
1003 test 57 1 1 1 5636
1003 test 58 1 1 1 2084
1003 test 59 2 2 1 1438
1003 test 60 1 1 1 3205
1003 test 61 2 2 1 1805
1003 test 62 2 2 1 1485
1003 test 63 1 1 1 4789
1003 test 64 1 1 1 7164
1003 test 65 1 1 1 2965
1003 test 66 2 2 1 1709
1003 test 67 1 1 1 1741
1003 test 68 2 2 1 3310
1003 test 69 1 1 1 5853
1003 test 70 2 2 1 2102
1003 test 71 2 2 1 1317
1003 test 72 1 1 1 1029
1003 test 73 1 1 1 2711
1003 test 74 1 1 1 1710
1003 test 75 2 2 1 1932
1003 test 76 2 2 1 8540
1003 test 77 2 2 1 2757
1003 test 78 1 1 1 5455
1003 test 79 2 2 1 2461
1003 test 80 1 2 0 1757
1003 test 81 2 2 1 2405
1003 test 82 1 1 1 9789
1003 test 83 2 2 1 6021
1003 test 84 1 2 0 1741
1003 test 85 1 1 1 2109
1003 test 86 2 2 1 1846
1003 test 87 2 2 1 3204
1003 test 88 2 2 1 8325
1003 test 89 2 2 1 2373
1003 test 90 1 1 1 1317
1003 test 91 1 1 1 2021
1003 test 92 2 2 1 2101
1003 test 93 1 1 1 5709
1003 test 94 1 1 1 2717
1003 test 95 1 1 1 2437
1003 test 96 2 2 1 1821
1003 test 97 2 2 1 2133
1003 test 98 2 2 1 3405
1003 test 99 1 2 0 4701
1003 test 100 1 1 1 3397
1010 practice 0 2 2 1 2569
1010 practice 0 2 2 1 1566
1010 practice 0 1 1 1 1240
1010 practice 0 1 1 1 1061
1010 test 0 2 2 1 1602
1010 test 1 1 1 1 3415
1010 test 2 2 2 1 1384
1010 test 3 1 1 1 1529
1010 test 4 2 2 1 1447
1010 test 5 2 2 1 2631
1010 test 6 2 2 1 2114
1010 test 7 2 1 0 6127
1010 test 8 1 1 1 2415
1010 test 9 1 1 1 4122
1010 test 10 2 2 1 1801
1010 test 11 1 1 1 1457
1010 test 12 2 2 1 1887
1010 test 13 2 2 1 2567
1010 test 14 1 1 1 1882
1010 test 15 1 1 1 1896
1010 test 16 2 2 1 1624
1010 test 17 2 2 1 2264
1010 test 18 1 1 1 2360
1010 test 19 2 2 1 2727
1010 test 20 1 1 1 1808
1010 test 21 1 1 1 1728
1010 test 22 2 2 1 1578
1010 test 23 1 1 1 2944
1010 test 24 2 2 1 2385
1010 test 25 1 1 1 2080
1010 test 26 2 2 1 2111
1010 test 27 1 1 1 3327
1010 test 28 2 2 1 2951
1010 test 29 1 1 1 1160
1010 test 30 1 1 1 1856
1010 test 31 2 2 1 1818
1010 test 32 1 1 1 1728
1010 test 33 2 2 1 3143
1010 test 34 1 1 1 1935
1010 test 35 2 2 1 1759
1010 test 36 1 1 1 4072
1010 test 37 1 1 1 1176
1010 test 38 2 2 1 2208
1010 test 39 2 1 0 1474
1010 test 40 2 2 1 1449
1010 test 41 2 2 1 2674
1010 test 42 1 1 1 1807
1010 test 43 2 2 1 1119
1010 test 44 2 1 0 1822
1010 test 45 1 1 1 1175
1010 test 46 1 1 1 1280
1010 test 47 1 1 1 1271
1010 test 48 2 1 0 1007
1010 test 49 1 1 1 1072
1010 test 50 2 2 1 1593
1010 test 51 1 1 1 2208
1010 test 52 1 1 1 1666
1010 test 53 2 2 1 1594
1010 test 54 2 2 1 2775
1010 test 55 1 1 1 3250
1010 test 56 2 2 1 4242
1010 test 57 1 1 1 3674
1010 test 58 1 1 1 1872
1010 test 59 2 2 1 3383
1010 test 60 1 1 1 5120
1010 test 61 2 2 1 1360
1010 test 62 2 2 1 1559
1010 test 63 1 1 1 2432
1010 test 64 1 1 1 2999
1010 test 65 1 1 1 1191
1010 test 66 2 2 1 2815
1010 test 67 1 1 1 1367
1010 test 68 2 2 1 1855
1010 test 69 1 1 1 2711
1010 test 70 2 2 1 1440
1010 test 71 2 2 1 1672
1010 test 72 1 1 1 1328
1010 test 73 1 1 1 2210
1010 test 74 1 1 1 1879
1010 test 75 2 1 0 3791
1010 test 76 2 2 1 3144
1010 test 77 2 2 1 1531
1010 test 78 1 1 1 2080
1010 test 79 2 2 1 3024
1010 test 80 1 2 0 2679
1010 test 81 2 2 1 1647
1010 test 82 1 1 1 3033
1010 test 83 2 2 1 2713
1010 test 84 1 1 1 3616
1010 test 85 1 1 1 1953
1010 test 86 2 2 1 1968
1010 test 87 2 2 1 2328
1010 test 88 2 2 1 4639
1010 test 89 2 2 1 1607
1010 test 90 1 1 1 1663
1010 test 91 1 1 1 1072
1010 test 92 2 2 1 2280
1010 test 93 1 1 1 2760
1010 test 94 1 1 1 2361
1010 test 95 1 1 1 1656
1010 test 96 2 2 1 2096
1010 test 97 2 2 1 1784
1010 test 98 2 2 1 3847
1010 test 99 1 1 1 3776
1010 test 100 1 1 1 1863
1011 practice 0 2 2 1 2519
1011 practice 0 2 2 1 1526
1011 practice 0 1 1 1 1568
1011 practice 0 1 1 1 1110
1011 test 0 2 2 1 1279
1011 test 1 1 1 1 1237
1011 test 2 2 2 1 1405
1011 test 3 1 1 1 1133
1011 test 4 2 1 0 1621
1011 test 5 2 1 0 1964
1011 test 6 2 2 1 1197
1011 test 7 2 1 0 2917
1011 test 8 1 1 1 2061
1011 test 9 1 1 1 2143
1011 test 10 2 1 0 973
1011 test 11 1 1 1 2053
1011 test 12 2 2 1 1326
1011 test 13 2 2 1 1102
1011 test 14 1 1 1 2734
1011 test 15 1 1 1 1213
1011 test 16 2 2 1 1117
1011 test 17 2 1 0 1588
1011 test 18 1 2 0 1436
1011 test 19 2 2 1 1604
1011 test 20 1 1 1 2062
1011 test 21 1 1 1 1541
1011 test 22 2 1 0 1094
1011 test 23 1 1 1 1373
1011 test 24 2 2 1 2045
1011 test 25 1 1 1 2461
1011 test 26 2 2 1 4013
1011 test 27 1 1 1 1413
1011 test 28 2 2 1 1757
1011 test 29 1 1 1 2277
1011 test 30 1 2 0 2565
1011 test 31 2 2 1 1896
1011 test 32 1 1 1 1158
1011 test 33 2 2 1 2143
1011 test 34 1 1 1 2117
1011 test 35 2 2 1 2228
1011 test 36 1 2 0 2740
1011 test 37 1 1 1 1748
1011 test 38 2 2 1 1397
1011 test 39 2 1 0 982
1011 test 40 2 2 1 1397
1011 test 41 2 2 1 2374
1011 test 42 1 1 1 1221
1011 test 43 2 2 1 1021
1011 test 44 2 1 0 1358
1011 test 45 1 1 1 2132
1011 test 46 1 1 1 2037
1011 test 47 1 1 1 2270
1011 test 48 2 1 0 1541
1011 test 49 1 1 1 1613
1011 test 50 2 2 1 1262
1011 test 51 1 1 1 1918
1011 test 52 1 1 1 2365
1011 test 53 2 2 1 2886
1011 test 54 2 2 1 2149
1011 test 55 1 1 1 1125
1011 test 56 2 2 1 1476
1011 test 57 1 2 0 1853
1011 test 58 1 1 1 1790
1011 test 59 2 1 0 1925
1011 test 60 1 1 1 2445
1011 test 61 2 2 1 917
1011 test 62 2 2 1 1053
1011 test 63 1 1 1 1732
1011 test 64 1 2 0 965
1011 test 65 1 1 1 1022
1011 test 66 2 2 1 1253
1011 test 67 1 1 1 1391
1011 test 68 2 2 1 1373
1011 test 69 1 2 0 2174
1011 test 70 2 2 1 2677
1011 test 71 2 2 1 1389
1011 test 72 1 1 1 918
1011 test 73 1 2 0 1981
1011 test 74 1 1 1 1004
1011 test 75 2 1 0 964
1011 test 76 2 2 1 1220
1011 test 77 2 1 0 1573
1011 test 78 1 1 1 1734
1011 test 79 2 2 1 1797
1011 test 80 1 1 1 1109
1011 test 81 2 2 1 1005
1011 test 82 1 2 0 2253
1011 test 83 2 2 1 1814
1011 test 84 1 2 0 1605
1011 test 85 1 1 1 1478
1011 test 86 2 1 0 1006
1011 test 87 2 1 0 1501
1011 test 88 2 2 1 1966
1011 test 89 2 2 1 1605
1011 test 90 1 2 0 949
1011 test 91 1 1 1 1037
1011 test 92 2 2 1 1301
1011 test 93 1 1 1 1877
1011 test 94 1 2 0 1622
1011 test 95 1 1 1 2422
1011 test 96 2 2 1 1340
1011 test 97 2 2 1 1460
1011 test 98 2 1 0 1293
1011 test 99 1 2 0 1229
1011 test 100 1 2 0 1477
1012 practice 0 2 2 1 1830
1012 practice 0 2 2 1 2207
1012 practice 0 1 1 1 1096
1012 practice 0 1 1 1 1184
1012 test 0 2 2 1 1615
1012 test 1 1 1 1 7597
1012 test 2 2 2 1 1485
1012 test 3 1 1 1 1509
1012 test 4 2 2 1 2468
1012 test 5 2 2 1 1685
1012 test 6 2 2 1 2036
1012 test 7 2 2 1 2412
1012 test 8 1 1 1 1197
1012 test 9 1 1 1 2055
1012 test 10 2 1 0 1758
1012 test 11 1 1 1 2789
1012 test 12 2 2 1 2052
1012 test 13 2 2 1 2469
1012 test 14 1 1 1 2021
1012 test 15 1 1 1 3076
1012 test 16 2 2 1 2165
1012 test 17 2 2 1 2046
1012 test 18 1 1 1 1053
1012 test 19 2 2 1 1677
1012 test 20 1 1 1 1286
1012 test 21 1 1 1 1749
1012 test 22 2 2 1 2149
1012 test 23 1 1 1 2196
1012 test 24 2 2 1 1781
1012 test 25 1 1 1 1421
1012 test 26 2 2 1 1428
1012 test 27 1 1 1 1357
1012 test 28 2 2 1 4117
1012 test 29 1 1 1 1469
1012 test 30 1 1 1 1117
1012 test 31 2 2 1 2045
1012 test 32 1 1 1 2604
1012 test 33 2 2 1 1221
1012 test 34 1 1 1 3230
1012 test 35 2 2 1 1221
1012 test 36 1 1 1 1397
1012 test 37 1 1 1 1365
1012 test 38 2 2 1 1526
1012 test 39 2 2 1 2606
1012 test 40 2 2 1 1541
1012 test 41 2 2 1 1093
1012 test 42 1 1 1 1092
1012 test 43 2 2 1 1276
1012 test 44 2 2 1 1924
1012 test 45 1 1 1 1468
1012 test 46 1 1 1 1772
1012 test 47 1 1 1 1636
1012 test 48 2 2 1 2958
1012 test 49 1 1 1 1325
1012 test 50 2 2 1 1653
1012 test 51 1 1 1 1093
1012 test 52 1 2 0 1814
1012 test 53 2 2 1 1477
1012 test 54 2 2 1 2429
1012 test 55 1 1 1 2062
1012 test 56 2 2 1 1493
1012 test 57 1 1 1 1990
1012 test 58 1 1 1 1396
1012 test 59 2 2 1 1261
1012 test 60 1 1 1 2221
1012 test 61 2 2 1 1140
1012 test 62 2 2 1 1212
1012 test 63 1 1 1 1204
1012 test 64 1 1 1 1237
1012 test 65 1 1 1 1150
1012 test 66 2 2 1 1582
1012 test 67 1 1 1 1533
1012 test 68 2 2 1 1325
1012 test 69 1 1 1 1694
1012 test 70 2 2 1 1813
1012 test 71 2 2 1 1077
1012 test 72 1 1 1 1821
1012 test 73 1 1 1 2557
1012 test 74 1 1 1 1340
1012 test 75 2 2 1 1877
1012 test 76 2 2 1 1668
1012 test 77 2 2 1 1292
1012 test 78 1 1 1 1956
1012 test 79 2 2 1 1333
1012 test 80 1 1 1 1350
1012 test 81 2 2 1 1629
1012 test 82 1 1 1 3317
1012 test 83 2 2 1 1013
1012 test 84 1 1 1 2108
1012 test 85 1 1 1 1342
1012 test 86 2 2 1 1277
1012 test 87 2 2 1 1925
1012 test 88 2 2 1 2333
1012 test 89 2 2 1 2237
1012 test 90 1 1 1 1334
1012 test 91 1 1 1 2508
1012 test 92 2 2 1 2277
1012 test 93 1 1 1 1229
1012 test 94 1 1 1 1661
1012 test 95 1 1 1 1676
1012 test 96 2 2 1 1668
1012 test 97 2 2 1 1532
1012 test 98 2 2 1 1589
1012 test 99 1 1 1 925
1012 test 100 1 1 1 1093
1013 practice 0 2 2 1 2279
1013 practice 0 2 1 0 2385
1013 practice 0 1 1 1 1595
1013 practice 0 1 1 1 1227
1013 test 0 2 2 1 1658
1013 test 1 1 1 1 1447
1013 test 2 2 2 1 2622
1013 test 3 1 1 1 1415
1013 test 4 2 2 1 2423
1013 test 5 2 2 1 5263
1013 test 6 2 2 1 1726
1013 test 7 2 2 1 4111
1013 test 8 1 1 1 1735
1013 test 9 1 1 1 3647
1013 test 10 2 2 1 2375
1013 test 11 1 1 1 1304
1013 test 12 2 2 1 1967
1013 test 13 2 2 1 2591
1013 test 14 1 1 1 3246
1013 test 15 1 1 1 1910
1013 test 16 2 2 1 1695
1013 test 17 2 2 1 1783
1013 test 18 1 1 1 1455
1013 test 19 2 2 1 4655
1013 test 20 1 1 1 2783
1013 test 21 1 1 1 2335
1013 test 22 2 2 1 6967
1013 test 23 1 1 1 1776
1013 test 24 2 2 1 2007
1013 test 25 1 1 1 3367
1013 test 26 2 2 1 4271
1013 test 27 1 1 1 2151
1013 test 28 2 2 1 2855
1013 test 29 1 1 1 2151
1013 test 30 1 1 1 2327
1013 test 31 2 2 1 1854
1013 test 32 1 1 1 3350
1013 test 33 2 2 1 7695
1013 test 34 1 1 1 1647
1013 test 35 2 2 1 2584
1013 test 36 1 1 1 1695
1013 test 37 1 1 1 2983
1013 test 38 2 2 1 1815
1013 test 39 2 1 0 1399
1013 test 40 2 2 1 5943
1013 test 41 2 2 1 1846
1013 test 42 1 1 1 4047
1013 test 43 2 2 1 2391
1013 test 44 2 2 1 1327
1013 test 45 1 1 1 2071
1013 test 46 1 1 1 3079
1013 test 47 1 1 1 2343
1013 test 48 2 2 1 2448
1013 test 49 1 1 1 3015
1013 test 50 2 2 1 2087
1013 test 51 1 1 1 1742
1013 test 52 1 1 1 3791
1013 test 53 2 2 1 2559
1013 test 54 2 2 1 3735
1013 test 55 1 1 1 1295
1013 test 56 2 2 1 4127
1013 test 57 1 1 1 3599
1013 test 58 1 1 1 2567
1013 test 59 2 2 1 2830
1013 test 60 1 1 1 3207
1013 test 61 2 2 1 2575
1013 test 62 2 2 1 2143
1013 test 63 1 1 1 3855
1013 test 64 1 1 1 1879
1013 test 65 1 1 1 1599
1013 test 66 2 2 1 1319
1013 test 67 1 1 1 2135
1013 test 68 2 2 1 1759
1013 test 69 1 1 1 2959
1013 test 70 2 2 1 2071
1013 test 71 2 2 1 1623
1013 test 72 1 1 1 1535
1013 test 73 1 1 1 3206
1013 test 74 1 1 1 1310
1013 test 75 2 1 0 1639
1013 test 76 2 2 1 3631
1013 test 77 2 2 1 4487
1013 test 78 1 1 1 2143
1013 test 79 2 2 1 2831
1013 test 80 1 1 1 1999
1013 test 81 2 2 1 1582
1013 test 82 1 1 1 3774
1013 test 83 2 2 1 3128
1013 test 84 1 1 1 3823
1013 test 85 1 1 1 2287
1013 test 86 2 2 1 1863
1013 test 87 2 2 1 3231
1013 test 88 2 2 1 2024
1013 test 89 2 2 1 3334
1013 test 90 1 1 1 1286
1013 test 91 1 1 1 2470
1013 test 92 2 2 1 2335
1013 test 93 1 1 1 3215
1013 test 94 1 1 1 3471
1013 test 95 1 1 1 11015
1013 test 96 2 2 1 2775
1013 test 97 2 2 1 1199
1013 test 98 2 2 1 3279
1013 test 99 1 1 1 2511
1013 test 100 1 1 1 3151
1014 practice 0 2 2 1 2041
1014 practice 0 2 2 1 1111
1014 practice 0 1 1 1 1015
1014 practice 0 1 1 1 800
1014 test 0 2 2 1 960
1014 test 1 1 1 1 1128
1014 test 2 2 2 1 1248
1014 test 3 1 1 1 1360
1014 test 4 2 2 1 2017
1014 test 5 2 2 1 1319
1014 test 6 2 2 1 1216
1014 test 7 2 2 1 2352
1014 test 8 1 1 1 1943
1014 test 9 1 1 1 8927
1014 test 10 2 2 1 1527
1014 test 11 1 1 1 1424
1014 test 12 2 2 1 2095
1014 test 13 2 2 1 1231
1014 test 14 1 1 1 1313
1014 test 15 1 1 1 1121
1014 test 16 2 2 1 993
1014 test 17 2 2 1 3400
1014 test 18 1 1 1 3056
1014 test 19 2 2 1 1719
1014 test 20 1 1 1 1320
1014 test 21 1 1 1 1337
1014 test 22 2 2 1 1440
1014 test 23 1 1 1 2759
1014 test 24 2 2 1 1656
1014 test 25 1 1 1 1392
1014 test 26 2 2 1 7711
