pp block trl_number cat_correct resp acc RT
1001 test 100 2 2 1 511
1002 practice 0 2 2 1 848
1002 practice 0 2 2 1 706
1002 practice 0 1 1 1 1555
1002 practice 0 1 1 1 557
1002 test 0 2 2 1 470
1002 test 1 1 1 1 515
1002 test 2 1 1 1 420
1002 test 3 1 1 1 456
1002 test 4 2 2 1 530
1002 test 5 2 2 1 570
1002 test 6 2 2 1 457
1002 test 7 2 2 1 393
1002 test 8 2 2 1 522
1002 test 9 1 1 1 465
1002 test 10 2 2 1 498
1002 test 11 1 1 1 489
1002 test 12 1 1 1 506
1002 test 13 2 2 1 535
1002 test 14 2 2 1 492
1002 test 15 2 2 1 379
1002 test 16 2 2 1 452
1002 test 17 1 1 1 412
1002 test 18 2 2 1 517
1002 test 19 2 2 1 575
1002 test 20 2 2 1 515
1002 test 21 2 2 1 537
1002 test 22 1 1 1 540
1002 test 23 1 1 1 543
1002 test 24 1 1 1 579
1002 test 25 2 2 1 509
1002 test 26 1 1 1 475
1002 test 27 1 1 1 515
1002 test 28 2 2 1 915
1002 test 29 1 1 1 514
1002 test 30 1 1 1 514
1002 test 31 1 1 1 537
1002 test 32 1 1 1 449
1002 test 33 1 1 1 488
1002 test 34 2 2 1 430
1002 test 35 2 2 1 457
1002 test 36 1 1 1 515
1002 test 37 2 2 1 562
1002 test 38 2 2 1 466
1002 test 39 1 1 1 491
1002 test 40 2 2 1 459
1002 test 41 2 2 1 497
1002 test 42 1 1 1 693
1002 test 43 2 2 1 975
1002 test 44 2 2 1 618
1002 test 45 2 2 1 625
1002 test 46 1 1 1 481
1002 test 47 1 1 1 469
1002 test 48 1 1 1 466
1002 test 49 2 2 1 507
1002 test 50 1 1 1 571
1002 test 51 2 2 1 530
1002 test 52 2 2 1 594
1002 test 53 1 1 1 442
1002 test 54 2 2 1 474
1002 test 55 1 1 1 462
1002 test 56 2 2 1 681
1002 test 57 2 2 1 573
1002 test 58 2 2 1 581
1002 test 59 1 1 1 643
1002 test 60 2 2 1 657
1002 test 61 2 2 1 490
1002 test 62 1 1 1 530
1002 test 63 1 1 1 562
1002 test 64 1 1 1 494
1002 test 65 2 2 1 495
1002 test 66 1 1 1 643
1002 test 67 2 2 1 616
1002 test 68 1 1 1 1063
